0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Feels Like Today,Feels Like Today,Rascal Flatts,2004-01-01,200733,45,0.0398,0.364,0.72,0.000458,0.213,-4.237,0.0274,170.093,3
My Worst Fear,Melt,Rascal Flatts,2002-01-01,234306,28,0.157,0.565,0.538,2.77e-05,0.0741,-5.238,0.0278,142.182,4
Like I Am,Melt,Rascal Flatts,2002-01-01,245480,30,0.497,0.509,0.533,0.0,0.302,-5.112,0.0276,145.978,4
You,Melt,Rascal Flatts,2002-01-01,247880,26,0.323,0.605,0.713,1.31e-05,0.123,-5.281,0.0249,95.02,4
These Days,Melt,Rascal Flatts,2002-01-01,254493,55,0.31,0.587,0.778,0.0,0.318,-4.233,0.0343,81.943,4
Prayin' For Daylight,Rascal Flatts,Rascal Flatts,2000-01-01,215600,50,0.578,0.64,0.781,0.0,0.272,-3.155,0.0398,91.02,4
Waiting All My Life,Rascal Flatts,Rascal Flatts,2000-01-01,187466,29,0.449,0.609,0.808,0.0,0.107,-3.468,0.0255,100.016,4
I'm Movin' On,Rascal Flatts,Rascal Flatts,2000-01-01,242866,51,0.879,0.489,0.308,0.0,0.0959,-5.488,0.0297,128.855,3
Right On Back To You,Get Closer,Keith Urban,2010-01-01,288813,16,0.0825,0.538,0.642,9.66e-06,0.119,-8.72,0.0333,139.989,4
Blue Ain't Your Color,Ripcord (Australian Tour Edition),Keith Urban,2015-05-06,230600,49,0.617,0.69,0.416,1.37e-06,0.102,-7.865,0.0335,82.45,3
Good Thing,Fuse (Deluxe Edition),Keith Urban,2013-01-01,232880,36,0.00872,0.654,0.825,2.28e-05,0.212,-4.245,0.0429,101.975,4
Sweet Thing,Defying Gravity,Keith Urban,2009,228186,14,0.18,0.63,0.888,1.21e-05,0.153,-6.218,0.0468,102.993,4
My Heart Is Open,Defying Gravity,Keith Urban,2009,329986,6,0.0672,0.605,0.645,6.87e-06,0.0854,-6.831,0.0252,102.995,4
Only You Can Love Me This Way,Defying Gravity,Keith Urban,2009,247680,16,0.415,0.566,0.425,5.01e-05,0.172,-9.503,0.0288,147.791,4
If Ever I Could Love,Defying Gravity,Keith Urban,2009,300800,5,0.0102,0.497,0.7,0.00171,0.035,-6.335,0.0432,176.042,4
I'm In,Defying Gravity,Keith Urban,2009,273520,7,0.03,0.558,0.853,0.000103,0.0999,-5.896,0.0493,129.969,4
I Told You So,"Love, Pain & the whole crazy thing",Keith Urban,2006,266565,0,0.0102,0.617,0.885,1.79e-05,0.0715,-5.374,0.0303,105.984,4
I Can't Stop Loving You,"Love, Pain & the whole crazy thing",Keith Urban,2006,283190,0,0.11,0.397,0.64,0.000273,0.126,-5.719,0.0371,117.029,3
Stupid Boy,"Love, Pain & the whole crazy thing",Keith Urban,2006,376349,1,0.0834,0.497,0.622,0.000185,0.245,-7.223,0.0342,145.915,4
Used To The Pain,"Love, Pain & The Whole Crazy Thing",Keith Urban,2006-01-01,281706,15,0.0274,0.347,0.897,0.00215,0.0735,-5.807,0.0579,140.114,4
God Made Woman,"Love, Pain & the whole crazy thing",Keith Urban,2006,290920,0,0.00282,0.467,0.678,0.000774,0.17,-5.319,0.0351,140.197,4
Everybody,"Love, Pain & the whole crazy thing",Keith Urban,2006,333786,0,0.0919,0.395,0.511,1.15e-05,0.0648,-8.057,0.0312,188.337,4
Days Go By,Be Here,Keith Urban,2004-01-01,224629,59,0.0633,0.589,0.892,0.0,0.149,-3.197,0.0365,131.951,4
Tonight I Wanna Cry,Be Here,Keith Urban,2004-01-01,259506,53,0.88,0.579,0.385,2.17e-06,0.164,-7.885,0.0256,103.779,4
Somebody Like You,Golden Road,Keith Urban,2002-01-01,323040,35,0.1,0.622,0.854,0.000288,0.156,-5.7,0.0337,111.022,4
Who Wouldn't Wanna Be Me,Golden Road,Keith Urban,2002-01-01,255746,16,0.138,0.659,0.793,0.00197,0.0383,-6.633,0.0384,119.791,4
You’ll Think Of Me,Golden Road,Keith Urban,2002-01-01,293600,24,0.392,0.593,0.491,1.13e-05,0.0985,-10.663,0.0365,82.916,4
Raining On Sunday,Golden Road,Keith Urban,2002-01-01,285600,15,0.0378,0.553,0.69,1.64e-06,0.0622,-7.505,0.0311,133.973,4
Desiree,Keith Urban In The Ranch,Keith Urban,1997-01-01,349946,19,0.272,0.614,0.494,7.36e-06,0.105,-8.221,0.0316,120.394,4
"You Look Good In My Shirt - Live At The Arena At Gwinnett, GA/2008",Get Closer (Deluxe Version),Keith Urban,2010-01-01,318840,24,0.00249,0.56,0.976,0.336,0.945,-7.097,0.0851,122.001,4
Bring You Back,Bring You Back,Brett Eldredge,2013-08-06,191986,38,0.307,0.572,0.711,0.0,0.203,-4.774,0.0423,143.925,4
One Mississippi,Bring You Back,Brett Eldredge,2013-08-06,225400,37,0.795,0.564,0.372,0.0,0.134,-7.979,0.0304,112.308,4
Waited Too Long,Bring You Back,Brett Eldredge,2013-08-06,239240,30,0.333,0.484,0.724,0.0,0.109,-5.007,0.0431,137.733,4
Mean to Me,Bring You Back,Brett Eldredge,2013-08-06,228906,55,0.115,0.647,0.586,1.69e-06,0.121,-6.883,0.0313,87.994,4
Go on Without Me,Bring You Back,Brett Eldredge,2013-08-06,196706,30,0.0335,0.451,0.699,1.09e-06,0.0797,-5.97,0.0398,85.897,4
Wanna Be That Song,Illinois,Brett Eldredge,2015-09-11,236226,60,0.114,0.518,0.686,0.0,0.114,-4.911,0.0313,144.065,4
If You Were My Girl,Illinois,Brett Eldredge,2015-09-11,211480,36,0.00879,0.417,0.84,4.6e-05,0.602,-6.596,0.0672,83.583,4
Drunk on Your Love,Illinois,Brett Eldredge,2015-09-11,173960,61,0.414,0.443,0.831,0.0,0.204,-5.606,0.0616,182.064,4
Life On The Run,Feel That Fire,Dierks Bentley,2009-01-01,227480,18,0.269,0.574,0.898,2.54e-06,0.351,-3.075,0.0277,101.026,4
Long Trip Alone,Long Trip Alone,Dierks Bentley,2006-01-01,223200,40,0.239,0.324,0.514,4.97e-06,0.107,-6.228,0.0338,184.975,4
Every Mile A Memory,Long Trip Alone,Dierks Bentley,2006-01-01,232720,45,0.0803,0.452,0.703,0.00131,0.162,-4.903,0.0356,177.915,4
Trying To Stop Your Leaving,Long Trip Alone,Dierks Bentley,2006-01-01,218146,34,0.00847,0.617,0.57,5.15e-05,0.0985,-5.562,0.0302,111.846,4
Soon As You Can,Long Trip Alone,Dierks Bentley,2006-01-01,238400,27,0.0378,0.528,0.784,4.38e-05,0.188,-5.438,0.0412,86.998,4
Lot Of Leavin' Left To Do,Modern Day Drifter,Dierks Bentley,2005-01-01,272626,47,0.00112,0.578,0.878,0.0146,0.6,-3.434,0.0287,118.029,4
Settle For A Slowdown,Modern Day Drifter,Dierks Bentley,2005-01-01,223200,48,0.0813,0.533,0.665,1.86e-05,0.332,-5.632,0.0317,80.975,4
Gonna Get There Someday,Modern Day Drifter,Dierks Bentley,2005-01-01,254866,35,0.832,0.48,0.346,0.00215,0.363,-9.645,0.0253,77.966,4
Wish It Would Break,Dierks Bentley,Dierks Bentley,2003-01-01,216440,26,0.0291,0.453,0.567,3.56e-05,0.129,-7.487,0.0296,175.932,4
My Last Name,Dierks Bentley,Dierks Bentley,2003-01-01,210233,39,0.568,0.583,0.367,0.0,0.144,-10.576,0.0311,72.059,4
My Love Will Follow You,Dierks Bentley,Dierks Bentley,2003-01-01,198706,22,0.196,0.661,0.589,4.03e-05,0.158,-6.908,0.0286,113.055,4
Do You Remember,Based on a True Story... (Deluxe Edition),Blake Shelton,2013-03-26,209200,35,0.396,0.505,0.533,0.0,0.118,-6.452,0.0297,142.135,4
Mine Would Be You,Based on a True Story... (Deluxe Edition),Blake Shelton,2013-03-26,239506,56,0.146,0.572,0.529,0.0,0.335,-6.897,0.0282,139.876,4
Over,Red River Blue (Deluxe Edition),Blake Shelton,2011-07-11,193146,42,0.0274,0.392,0.605,1.75e-06,0.189,-6.204,0.0338,155.586,4
She Wouldn't Be Gone,Startin' Fires,Blake Shelton,2008-11-10,215613,50,0.166,0.51,0.683,0.0,0.0795,-4.338,0.0302,159.918,4
Don't Make Me,Pure BS (Deluxe Edition),Blake Shelton,2007-05-01,246560,33,0.0181,0.513,0.546,0.0,0.122,-5.703,0.0282,141.876,4
It Ain't Easy Bein' Me,Pure BS (Deluxe Edition),Blake Shelton,2007-05-01,199280,11,0.0611,0.637,0.656,0.0,0.0999,-5.351,0.0286,152.063,4
What I Wouldn't Give,Pure BS (Deluxe Edition),Blake Shelton,2007-05-01,261866,15,0.258,0.491,0.61,0.0,0.0579,-5.415,0.031,150.092,3
Nobody but Me,Blake Shelton's Barn & Grill,Blake Shelton,2004-10-26,158706,42,0.376,0.637,0.682,0.0,0.17,-4.632,0.0291,81.016,4
Goodbye Time,Blake Shelton's Barn & Grill,Blake Shelton,2004-10-26,201733,35,0.295,0.51,0.348,2.47e-05,0.242,-7.849,0.0261,77.041,4
A Little More Summertime,They Don't Know,Jason Aldean,2016-09-09,219546,53,0.0386,0.482,0.823,3.69e-05,0.0948,-4.446,0.0661,167.665,4
Feel That Again,Night Train,Jason Aldean,2012-10-16,201666,36,0.0202,0.506,0.837,0.0,0.292,-4.652,0.0351,145.119,4
Night Train,Night Train,Jason Aldean,2012-10-16,232306,62,0.0512,0.496,0.708,1.06e-06,0.182,-5.175,0.0293,158.121,4
Tattoos on This Town,My Kinda Party,Jason Aldean,2010-11-02,202466,57,0.0181,0.359,0.784,2.72e-05,0.0989,-4.404,0.0438,78.494,4
Water Tower,Night Train,Jason Aldean,2012-10-16,223866,43,0.25,0.592,0.387,6.79e-05,0.088,-8.086,0.027,128.82,4
Walking Away,Night Train,Jason Aldean,2012-10-16,217906,38,0.0576,0.495,0.7,0.0,0.14,-4.959,0.0316,155.946,4
Don't You Wanna Stay (with Kelly Clarkson),My Kinda Party,Jason Aldean,2010-11-02,256440,47,0.0985,0.45,0.634,0.0,0.0883,-4.814,0.0308,143.75,4
Fly Over States,My Kinda Party,Jason Aldean,2010-11-02,218200,63,0.069,0.487,0.736,0.0,0.114,-3.269,0.0326,81.587,4
Texas Was You,My Kinda Party,Jason Aldean,2010-11-02,205200,46,0.0111,0.631,0.784,7.23e-05,0.0932,-4.017,0.0343,110.066,4
See You When I See You,My Kinda Party,Jason Aldean,2010-11-02,228226,47,0.0187,0.48,0.673,0.0,0.0819,-4.517,0.0354,164.049,4
I Ain't Ready to Quit,My Kinda Party,Jason Aldean,2010-11-02,213720,43,0.181,0.52,0.68,3.12e-06,0.197,-4.649,0.0291,75.953,3
Fast,Wide Open,Jason Aldean,2009-11-05,254040,16,0.271,0.539,0.67,1.11e-05,0.0803,-5.108,0.0321,132.092,4
Don't Give up on Me,Wide Open,Jason Aldean,2009-11-05,219560,23,0.202,0.552,0.733,0.0,0.0973,-4.258,0.0244,136.221,4
On My Highway,Wide Open,Jason Aldean,2009-11-05,226880,19,0.465,0.523,0.469,0.0,0.11,-5.398,0.0283,148.782,4
The Truth,Wide Open,Jason Aldean,2009-11-05,238413,37,0.263,0.485,0.585,1.16e-06,0.103,-5.28,0.0259,143.031,4
Big Green Tractor,Wide Open,Jason Aldean,2009-11-05,204200,52,0.654,0.616,0.596,0.0,0.218,-5.035,0.0289,137.077,4
Love Was Easy,Wide Open,Jason Aldean,2009-11-05,214693,17,0.0919,0.54,0.708,3.01e-06,0.123,-3.923,0.0301,144.927,4
Do You Wish It Was Me,Relentless,Jason Aldean,2007-11-05,264506,20,0.158,0.588,0.614,2.02e-06,0.0812,-6.088,0.0266,142.172,4
Relentless,Relentless,Jason Aldean,2007-11-05,221466,18,0.0177,0.563,0.881,5.76e-06,0.322,-5.313,0.0378,114.997,4
Back in This Cigarette,Relentless,Jason Aldean,2007-11-05,274773,15,0.298,0.545,0.518,0.000325,0.106,-6.492,0.0303,83.034,4
Grown Woman,Relentless,Jason Aldean,2007-11-05,237973,12,0.139,0.601,0.429,1.13e-05,0.12,-6.334,0.0259,139.986,4
My Memory Ain't What It Used to Be,Relentless,Jason Aldean,2007-11-05,253693,12,0.0921,0.501,0.618,1.02e-06,0.259,-6.898,0.0282,151.909,4
I Break Everything I Touch,Relentless,Jason Aldean,2007-11-05,200293,13,0.0489,0.693,0.916,2.86e-06,0.177,-4.812,0.0329,115.99,4
Hicktown,Jason Aldean,Jason Aldean,2005,306026,0,0.00734,0.697,0.878,7.98e-06,0.0971,-3.779,0.0351,121.543,4
Amarillo Sky,Jason Aldean,Jason Aldean,2005,202546,40,0.314,0.491,0.776,0.0,0.146,-3.887,0.0393,154.988,4
Why,Jason Aldean,Jason Aldean,2005,213733,34,0.0688,0.568,0.695,0.0,0.15,-3.828,0.0294,135.926,4
Even If I Wanted To,Jason Aldean,Jason Aldean,2005,250440,16,0.171,0.493,0.652,1.53e-06,0.25,-4.343,0.0353,149.779,4
You're the Love I Wanna Be In,Jason Aldean,Jason Aldean,2005,197013,16,0.151,0.615,0.831,6.74e-06,0.254,-2.668,0.0394,118.055,4
Sober Saturday Night (feat. Vince Gill),I'm Comin' Over,Chris Young,2015-11-13,194560,52,0.049,0.477,0.672,0.0,0.355,-5.234,0.0306,139.864,4
Alone Tonight,I'm Comin' Over,Chris Young,2015-11-13,183453,46,0.00731,0.444,0.871,0.0,0.107,-4.64,0.0359,76.0,4
I'm Comin' Over,I'm Comin' Over,Chris Young,2015-11-13,197280,66,0.0282,0.575,0.845,0.0,0.0814,-3.838,0.035,127.997,4
Lonely Eyes,A.M.,Chris Young,2013-09-16,217413,59,0.0326,0.657,0.674,1.88e-05,0.0947,-5.273,0.0319,106.005,4
Goodbye,A.M.,Chris Young,2013-09-16,224613,49,0.217,0.504,0.625,0.0,0.106,-5.259,0.0346,143.834,4
Who I Am With You,A.M.,Chris Young,2013-09-16,191573,59,0.0983,0.466,0.702,1.29e-05,0.242,-4.308,0.032,150.309,4
Tomorrow,Neon,Chris Young,2011-07-11,220173,65,0.56,0.441,0.644,0.0,0.109,-5.774,0.0363,141.733,4
Neon,Neon,Chris Young,2011-07-11,224160,50,0.401,0.6,0.599,0.0,0.102,-6.102,0.0276,99.05,4
When She's On,Neon,Chris Young,2011-07-11,189133,40,0.267,0.51,0.771,0.0,0.364,-4.822,0.0357,79.941,3
Gettin' You Home,The Man I Want To Be,Chris Young,2009-09-01,212133,65,0.44,0.639,0.678,1.45e-06,0.221,-5.02,0.0278,106.966,4
Drinkin' Me Lonely,Chris Young,Chris Young,2006-10-02,199360,41,0.674,0.61,0.379,0.0,0.149,-7.849,0.0288,81.872,4
Killing Me,Drive,Graham Colton Band,2004-01-01,241466,0,0.0197,0.518,0.729,0.0,0.13,-4.523,0.0307,150.234,4
First Week,Drive,Graham Colton Band,2004-01-01,218240,0,0.0695,0.709,0.738,1.65e-05,0.119,-6.673,0.0262,115.217,4
Come On,Give It All Away,Ben Jelen,2004,226560,36,0.0188,0.459,0.563,0.0,0.095,-7.104,0.0268,135.875,4
Storm Warning,Hunter Hayes (Encore),Hunter Hayes,2011,239906,46,0.0331,0.483,0.843,0.0,0.134,-5.62,0.0835,185.998,4
Wanted,Hunter Hayes (Encore),Hunter Hayes,2011,228840,67,0.268,0.421,0.476,0.0,0.0816,-7.692,0.0298,169.784,4
If You Told Me To,Hunter Hayes (Encore),Hunter Hayes,2011,206106,37,0.597,0.482,0.571,5.91e-06,0.118,-9.632,0.0274,88.943,4
Love Makes Me,Hunter Hayes (Encore),Hunter Hayes,2011,200893,32,0.019,0.416,0.724,0.0,0.27,-5.627,0.0484,169.906,4
Somebody's Heartbreak,Hunter Hayes (Encore),Hunter Hayes,2011,227746,48,0.0496,0.595,0.623,0.0,0.109,-5.975,0.0314,149.974,4
Rainy Season,Hunter Hayes (Encore),Hunter Hayes,2011,307733,31,0.216,0.592,0.378,6.39e-06,0.145,-8.832,0.0292,109.843,3
Cry with You,Hunter Hayes (Encore),Hunter Hayes,2011,227786,33,0.13,0.571,0.529,0.0,0.423,-5.83,0.0255,90.001,4
All You Ever,Hunter Hayes (Encore),Hunter Hayes,2011,216306,35,0.0311,0.529,0.441,0.0,0.11,-6.969,0.0258,140.139,4
Everybody's Got Somebody but Me (feat. Jason Mraz) - Encore,Hunter Hayes (Encore),Hunter Hayes,2011,159346,51,0.337,0.638,0.53,0.0,0.179,-6.928,0.063,151.618,4
What You Gonna Do (Duet with Ashley Monroe) - Encore,Hunter Hayes (Encore),Hunter Hayes,2011,338360,30,0.213,0.545,0.478,1.34e-05,0.11,-6.796,0.0289,169.924,4
I Want Crazy - Encore,Hunter Hayes (Encore),Hunter Hayes,2011,236865,65,0.0539,0.562,0.878,0.0,0.112,-4.806,0.0387,103.029,4
All My Life,Love Always,K-Ci & JoJo,1997-01-01,331240,70,0.114,0.629,0.511,3.91e-06,0.0588,-8.651,0.0326,128.038,4
Crazy,X,K-Ci & JoJo,2000-01-01,260266,58,0.0987,0.677,0.648,0.0,0.554,-4.4,0.0259,116.128,4
Tell Me It's Real,It's Real,K-Ci & JoJo,1999-01-01,278600,0,0.214,0.687,0.532,0.0,0.124,-6.763,0.0338,134.283,4
Neon Moon,The Essential Brooks & Dunn,Brooks & Dunn,2012-04-17,263760,41,0.554,0.698,0.632,0.0,0.118,-6.508,0.0247,102.408,4
Boot Scootin' Boogie,The Essential Brooks & Dunn,Brooks & Dunn,2012-04-17,198226,44,0.22,0.656,0.817,0.0,0.304,-4.296,0.0435,130.448,4
Brand New Man,The Essential Brooks & Dunn,Brooks & Dunn,2012-04-17,179573,37,0.0904,0.641,0.762,1.26e-06,0.101,-4.355,0.0451,127.514,4
Hillbilly Deluxe,The Collection,Brooks & Dunn,1991,258693,0,0.312,0.568,0.829,2.57e-06,0.514,-4.713,0.0461,155.041,4
She's Not the Cheatin' Kind,The Essential Brooks & Dunn,Brooks & Dunn,2012-04-17,201426,46,0.203,0.679,0.779,0.0,0.219,-5.124,0.0334,110.556,4
The Long Goodbye,The Collection,Brooks & Dunn,1991,231826,0,0.279,0.517,0.564,6.38e-06,0.0863,-8.352,0.0295,145.426,4
That Ain't No Way To Go,The Essential Brooks & Dunn,Brooks & Dunn,2012-04-17,212013,28,0.192,0.686,0.709,0.0,0.264,-5.144,0.0364,106.344,4
Cowgirls Don't Cry,The Collection,Brooks & Dunn,1991,219813,0,0.0626,0.656,0.668,2.78e-06,0.179,-5.251,0.0303,114.905,4
She Used to Be Mine,The Essential Brooks & Dunn,Brooks & Dunn,2012-04-17,235573,41,0.259,0.491,0.57,3.65e-06,0.0959,-5.906,0.0342,172.927,4
He's Got You,The Essential Brooks & Dunn,Brooks & Dunn,2012-04-17,195213,23,0.111,0.598,0.834,0.000132,0.372,-4.532,0.0308,87.984,4
Don't Close Your Eyes,16 Biggest Hits,Keith Whitley,1984,253066,36,0.685,0.618,0.323,0.000478,0.121,-11.243,0.026,78.349,4
Better Man,The Breaker,Little Big Town,2017-02-24,263120,65,0.112,0.514,0.836,0.0,0.0878,-3.663,0.0381,143.888,4
Every Time I Hear That Song,If I'm Honest,Blake Shelton,2016-05-20,214800,53,0.0558,0.523,0.725,6.96e-06,0.0937,-5.448,0.0339,155.855,4
Say My Name,The Writing's On The Wall,Destiny's Child,1999-07-27,271333,76,0.273,0.713,0.678,0.0,0.149,-3.525,0.102,138.009,4
Wildfire,Paradise Valley,John Mayer,2013-08-20,253493,60,0.15,0.719,0.665,0.00092,0.144,-8.589,0.0331,96.999,4
Loving You Easy,JEKYLL + HYDE,Zac Brown Band,2015-04-28,155653,0,0.0137,0.721,0.596,3.53e-06,0.0671,-3.985,0.0275,98.995,4
Up,My Worlds (International Version),Justin Bieber,2010-01-01,234933,0,0.0766,0.71,0.712,0.0,0.105,-4.339,0.0383,125.977,4
Die In Your Arms,Believe (Deluxe Edition),Justin Bieber,2012-01-01,237293,0,0.0402,0.568,0.876,3.49e-06,0.203,-5.11,0.116,171.66,4
Company,Purpose (Deluxe),Justin Bieber,2015-11-13,208120,0,0.132,0.59,0.797,0.0,0.0846,-4.901,0.0614,94.948,4
Been You,Purpose (Deluxe),Justin Bieber,2015-11-13,199226,0,0.0223,0.74,0.781,0.0,0.321,-6.204,0.07,113.021,4
Either Way,From A Room: Volume 1,Chris Stapleton,2017-05-05,248053,60,0.854,0.655,0.0645,1.11e-05,0.107,-14.765,0.0429,129.399,4
Shinin' On Me,Free The Music,Jerrod Niemann,2012-10-02,194573,39,0.318,0.651,0.773,0.0,0.27,-6.97,0.0366,83.995,4
Sun Daze,Anything Goes,Florida Georgia Line,2014-10-14,184706,65,0.0981,0.476,0.952,2.91e-06,0.438,-3.783,0.041,170.062,4
Cruise,Here's To The Good Times,Florida Georgia Line,2012-01-01,208960,74,0.0191,0.457,0.948,0.0,0.0536,-3.364,0.0354,148.0,4
Endless Summer,The Road,Aaron Lewis,2012-11-08,202440,0,0.374,0.508,0.756,0.0,0.0868,-4.054,0.0385,169.914,4
Crushin' It,Moonshine in the Trunk,Brad Paisley,2014-08-25,220146,51,0.0385,0.595,0.823,1.35e-06,0.0984,-5.864,0.0483,108.99,4
Don't Ya,Bring You Back,Brett Eldredge,2013-08-06,181209,61,0.0566,0.537,0.693,0.0,0.146,-5.256,0.0847,176.004,4
Put a Girl in It,The Collection,Brooks & Dunn,1991,207880,0,0.0328,0.589,0.953,0.00102,0.062,-3.317,0.0619,119.967,4
You,Neon,Chris Young,2011-07-11,164520,59,0.316,0.708,0.708,0.0,0.361,-5.12,0.0266,95.031,4
Show You Off,Where It All Began,Dan + Shay,2014-04-01,183280,49,0.207,0.543,0.851,0.0,0.0655,-4.197,0.0381,166.054,4
Hell Of A Night,Where It's At,Dustin Lynch,2014-09-09,190426,57,0.00472,0.499,0.797,0.0,0.297,-4.845,0.0402,85.054,4
All Over The Road,All Over The Road,Easton Corbin,2012-01-01,163066,65,0.0471,0.491,0.841,0.0,0.0886,-3.579,0.0421,199.851,4
Young & Crazy,Sunshine & Whiskey,Frankie Ballard,2014-04-03,180346,54,0.0247,0.61,0.876,0.0,0.31,-4.244,0.0394,115.05,4
All Over Me,Haywire,Josh Turner,2010,199493,43,0.403,0.546,0.776,0.00633,0.193,-7.359,0.0352,169.847,4
Why Don't We Just Dance,Haywire,Josh Turner,2010,192800,67,0.42,0.677,0.776,0.000689,0.0954,-5.933,0.0386,121.834,4
Time Is Love,Punching Bag,Josh Turner,2012-01-01,200373,55,0.0653,0.663,0.814,0.000252,0.0823,-4.987,0.0466,111.97,4
Put You In A Song,Get Closer,Keith Urban,2010-01-01,220386,26,0.0174,0.621,0.78,0.0,0.0681,-8.502,0.0333,134.022,4
Summertime,The Road And The Radio,Kenny Chesney,2005-11-07,206586,64,0.169,0.48,0.928,0.0,0.0479,-5.501,0.0899,167.986,4
Somethin' 'Bout A Truck,Up All Night,Kip Moore,2012-01-01,213826,68,0.0697,0.554,0.794,0.0,0.63,-5.417,0.035,176.01,4
Downtown,Golden (Deluxe Edition),Lady A,2013-01-01,195720,35,0.179,0.534,0.823,0.0,0.356,-5.285,0.0496,169.926,4
American Honey,Need You Now,Lady A,2010-01-01,224866,65,0.508,0.588,0.684,0.0,0.141,-5.154,0.0288,85.997,4
Day Drinking,Pain Killer,Little Big Town,2014-10-17,178840,0,0.122,0.594,0.962,0.0,0.741,-2.462,0.065,163.903,4
Play It Again,Crash My Party,Luke Bryan,2013-01-01,226866,75,0.0916,0.506,0.886,0.0,0.0734,-3.225,0.0655,143.935,4
Drunk On You,Tailgates & Tanlines,Luke Bryan,2011-08-09,213546,8,0.178,0.558,0.872,0.0,0.173,-4.401,0.0449,143.971,4
Wagon Wheel,O.C.M.S.,Old Crow Medicine Show,2004-02-10,232133,5,0.581,0.621,0.403,0.0,0.114,-8.211,0.0359,145.523,4
Life Is a Highway - Live / 2011,The Best of Rascal Flatts LIVE,Rascal Flatts,2011-01-01,258613,24,0.0944,0.518,0.928,1.55e-06,0.962,-4.383,0.0641,103.061,4
Take A Back Road,Take A Back Road,Rodney Atkins,2011-10-04,209426,65,0.183,0.581,0.856,0.0,0.0871,-4.0,0.0783,169.902,4
Leave The Night On,Montevallo,Sam Hunt,2014-10-24,192160,0,0.109,0.52,0.953,0.0,0.354,-3.813,0.0622,171.981,4
House Party,Montevallo,Sam Hunt,2014-10-24,190240,0,0.133,0.752,0.853,0.0,0.0238,-5.222,0.0491,104.003,4
Something To Do With My Hands,It Goes Like This,Thomas Rhett,2013-01-01,199346,42,0.00841,0.561,0.932,4.97e-05,0.0992,-4.443,0.0433,126.116,4
Make Me Wanna,It Goes Like This,Thomas Rhett,2013-01-01,225066,64,0.0369,0.545,0.818,0.0,0.101,-6.38,0.0541,109.019,3
Damn Good Friends (with Jason Aldean) - Duet with Jason Aldean,Suffer in Peace,Tyler Farr,2015-04-27,185520,57,0.0132,0.481,0.748,1.42e-05,0.0732,-3.841,0.0296,157.989,4
"Honey, I'm Good.",Magazines Or Novels,Andy Grammer,2014-08-05,199263,72,0.0324,0.752,0.775,0.0,0.351,-7.289,0.0546,122.014,4
Ghost,Chapter One (Deluxe Version),Ella Henderson,2014-10-13,213213,64,0.0457,0.68,0.84,8.66e-06,0.143,-3.823,0.0414,104.975,4
Someone New,Hozier,Hozier,2014-07-20,222813,0,0.407,0.593,0.539,2.31e-06,0.286,-5.946,0.0349,91.98,4
21,The 21 Project,Hunter Hayes,2015-11-05,194480,45,0.0586,0.501,0.9,0.0,0.218,-4.366,0.0433,160.096,4
Broke (feat. Stevie Wonder and Keith Urban),Everything Is 4,Jason Derulo,2015-05-29,186093,37,0.0656,0.614,0.599,0.0,0.0509,-5.315,0.156,179.955,4
Wavin' Flag - Coca-Cola® Celebration Mix,Troubadour,K'NAAN,2009,212866,49,0.329,0.584,0.768,0.0,0.0587,-4.185,0.058,152.005,4
Live Like A Warrior,Spark Seeker,Matisyahu,2012,234133,35,0.0753,0.411,0.811,3.8e-06,0.388,-4.948,0.145,88.747,4
The Sound Of Sunshine,The Sound Of Sunshine,Michael Franti & Spearhead,2010-01-01,225133,0,0.016,0.673,0.906,0.015,0.264,-4.904,0.057,97.003,4
Shake It,The Sound Of Sunshine,Michael Franti & Spearhead,2010-01-01,207600,0,0.277,0.712,0.934,0.0,0.169,-2.917,0.193,101.96,4
Love Don't Wait,The Sound Of Sunshine,Michael Franti & Spearhead,2010-01-01,220333,0,0.185,0.729,0.965,4.65e-06,0.122,-4.059,0.118,114.062,4
San Francisco,Waiting For The Dawn,The Mowgli's,2013-01-01,173093,53,0.0215,0.307,0.847,0.0,0.0783,-4.215,0.0551,93.072,4
Geronimo,Bombs Away,Sheppard,2015-01-12,218227,69,0.456,0.705,0.78,0.00152,0.115,-6.267,0.0805,142.028,4
Wasted,A Town Called Paradise,Tiësto,2014-06-13,190013,0,0.00149,0.638,0.816,0.00115,0.195,-5.503,0.0308,112.014,4
Toes,The Foundation,Zac Brown Band,2008-11-17,262773,1,0.655,0.8,0.759,0.0,0.0897,-5.398,0.0378,129.979,4
Island Song,Uncaged,Zac Brown Band,2012-07-03,223306,0,0.208,0.845,0.701,0.0,0.166,-6.025,0.0504,145.892,4
Talk Dirty (feat. 2 Chainz),Tattoos,Jason Derulo,2013-09-10,177685,70,0.0348,0.76,0.652,0.0,0.307,-7.321,0.232,100.315,4
Trumpets,Tattoos,Jason Derulo,2013-09-10,217306,66,0.563,0.627,0.703,0.0,0.0962,-4.884,0.236,81.897,4
Diamonds,Diamonds,Johnnyswim,2014-04-29,239097,39,0.0162,0.577,0.82,0.0,0.328,-5.308,0.0488,121.865,4
Classic,MKTO,MKTO,2012,175426,81,0.0384,0.72,0.791,0.0,0.157,-4.689,0.124,102.071,4
Wake Me Up - Radio Edit,True,Avicii,2013-01-01,247426,0,0.0038,0.532,0.783,0.0012,0.161,-5.697,0.0523,124.08,4
