0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Best Day Of My Life,"Oh, What A Life",American Authors,2014-01-01,194240,0,0.0625,0.67,0.905,0.000151,0.0577,-2.385,0.0339,100.021,4
This Is How We Roll,Here's To The Good Times...This Is How We Roll,Florida Georgia Line,2013-01-01,220906,71,0.016,0.555,0.931,0.0,0.405,-2.969,0.0367,132.085,4
Love More,X (Deluxe Version),Chris Brown,2014-09-12,189640,0,0.000433,0.882,0.613,0.000361,0.0744,-6.691,0.0476,104.957,4
Rather Be (feat. Jess Glynne),I Cry When I Laugh,Jess Glynne,2015,227833,50,0.162,0.799,0.586,2.03e-06,0.193,-6.735,0.0377,120.97,4
Classic,MKTO,MKTO,2012,175426,81,0.0384,0.72,0.791,0.0,0.157,-4.689,0.124,102.071,4
Boom Clap,SUCKER,Charli XCX,2014-10-21,169866,50,0.154,0.659,0.911,0.000304,0.191,-2.28,0.0786,91.999,4
Summer,Motion,Calvin Harris,2014-10-31,222533,82,0.0211,0.596,0.856,0.0178,0.141,-3.556,0.0346,127.949,4
Shower,Shower,Becky G,2014-04-23,206166,77,0.0317,0.699,0.529,3.59e-05,0.285,-7.548,0.0487,119.987,4
Problem,My Everything,Ariana Grande,2014-08-21,193893,0,0.0216,0.654,0.797,1.04e-05,0.131,-5.278,0.182,102.998,4
Can't Hold Us (feat. Ray Dalton),The Heist,Macklemore & Ryan Lewis,2012-10-09,258342,82,0.0291,0.641,0.922,0.0,0.0862,-4.457,0.0786,146.078,4
Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),Pitbull,2012,204160,81,0.0295,0.581,0.963,0.0,0.139,-4.087,0.0981,129.992,4
Bittersweet Symphony,Bittersweet Symphony,The Aranbee Pop Symphony Orchestra,1997-01-01,355213,0,0.017,0.391,0.823,0.00177,0.696,-7.125,0.0334,170.148,4
I Put A Spell On You,Creedence Clearwater Revival (Expanded Edition),Creedence Clearwater Revival,1968-07-05,271786,61,0.00471,0.391,0.732,0.121,0.0979,-8.188,0.0295,100.354,4
Bury Us Alive,Reptilians,STRFKR,2011-03-07,190360,0,1.47e-05,0.536,0.792,0.493,0.301,-6.246,0.0328,120.01,4
Jackolantern's Weather,311,311,1995-07-11,204160,37,0.0198,0.686,0.837,0.0,0.19,-7.839,0.0766,96.688,4
S.O.B.,Nathaniel Rateliff & The Night Sweats,Nathaniel Rateliff & The Night Sweats,2015-01-01,247613,0,0.267,0.699,0.579,0.00602,0.452,-6.504,0.0416,109.948,4
Possum Kingdom,Rubberneck,Toadies,1994-01-01,308333,67,0.000772,0.643,0.726,0.00969,0.07,-9.314,0.0255,100.687,4
No One Knows,Songs For The Deaf,Queens of the Stone Age,2002-01-01,278746,71,0.0368,0.509,0.584,9.96e-05,0.384,-4.907,0.057,170.411,4
Zombie,No Need To Argue (The Complete Sessions 1994-1995),The Cranberries,1994-10-03,306440,0,0.0158,0.309,0.649,0.00595,0.367,-8.994,0.035,166.915,4
Monster Mash,Project 1950,Misfits,2003,157000,0,0.00431,0.49,0.976,0.0173,0.366,-6.597,0.0796,100.772,4
"Ghouls Night Out - Live At On Broadway, San Francisco/1981",Evilive (Live),Misfits,1982,102626,17,0.35,0.565,0.928,7.05e-05,0.128,-12.448,0.0648,120.297,4
Hybrid Moments,Static Age,Misfits,1997-01-01,102266,51,0.224,0.161,0.836,0.0802,0.0926,-9.324,0.0519,193.782,4
Yeah Yeah,Here's Willy Moon,Willy Moon,2013-01-01,164773,0,0.0514,0.643,0.94,1.08e-05,0.348,-2.759,0.0526,107.015,4
Got You (Where I Want You),Holiday Man,The Flys,1998,242453,56,0.000405,0.47,0.644,0.293,0.134,-6.721,0.0269,75.597,4
The Less I Know The Better,Currents,Tame Impala,2015-07-17,216318,0,0.0138,0.64,0.755,0.0208,0.12,-4.077,0.0287,116.883,4
Chandelier,1000 Forms Of Fear,Sia,2014-07-04,216120,79,0.0197,0.399,0.787,6.07e-05,0.0685,-2.88,0.0499,117.089,5
Elastic Heart,1000 Forms Of Fear,Sia,2014-07-04,257200,74,0.0117,0.421,0.791,1.48e-05,0.146,-4.998,0.0496,130.075,4
Dancing Shoes,"Whatever People Say I Am, That's What I'm Not",Arctic Monkeys,2006-01-29,141133,62,0.00328,0.522,0.889,0.0,0.345,-4.137,0.0461,144.499,4
Hard To See You Happy,"Fink’s Sunday Night Blues Club, Vol. 1",Fink,2017-03-10,271781,23,0.558,0.717,0.36,0.591,0.307,-11.079,0.0287,113.354,3
One Thousand Times,We Move,James Vincent McMorrow,2016-01-01,199586,0,0.125,0.661,0.379,0.0013,0.171,-11.227,0.0638,95.01,4
Somebody Else,Somebody Else,VÉRITÉ,2016-09-09,233076,52,0.201,0.674,0.593,0.000529,0.209,-6.47,0.0582,116.995,4
Hallucinations,SEPT 5TH,dvsn,2016-03-27,246293,59,0.0681,0.765,0.398,8.48e-06,0.14,-8.993,0.037,95.976,4
Call On Me - Ryan Riback Extended Remix,Call On Me (Remixes),Starley,2016-10-14,222040,43,0.0604,0.67,0.838,0.000611,0.159,-4.031,0.0362,104.998,4
If I Could Change Your Mind,Days Are Gone (Deluxe Edition),HAIM,2013-01-01,230453,51,0.0184,0.671,0.852,9.91e-05,0.0841,-5.557,0.0425,125.043,4
Feels,Feels,Kiiara,2016-01-15,182500,37,0.427,0.651,0.377,3.68e-05,0.0936,-10.404,0.0811,123.999,4
Jungle,Notion,Tash Sultana,2017-03-01,315602,54,0.27,0.592,0.697,9.08e-05,0.0879,-5.879,0.0291,146.002,4
Window Seat,Topograph,Thomston,2016-09-30,207186,23,0.676,0.729,0.438,0.000121,0.222,-9.116,0.097,106.142,4
Tennessee,low kii savage,Kiiara,2016-03-22,260625,39,0.348,0.447,0.537,0.0,0.0667,-8.574,0.0544,123.573,4
Livewire,Oh Wonder,Oh Wonder,2015-09-04,203585,48,0.566,0.625,0.434,0.0202,0.119,-8.764,0.0391,116.8,4
Crowded Places,Crowded Places,BANKS,2017-04-07,262259,0,0.78,0.55,0.348,0.0,0.0999,-10.682,0.047,65.973,4
"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",Bad Boy's 10th Anniversary- The Hits,Various Artists,2004-03-09,285586,70,0.421,0.713,0.471,0.0,0.0308,-7.392,0.483,199.764,4
Hyperreal,Hyperreal,Flume,2017-05-05,254062,0,0.0345,0.677,0.842,0.0742,0.153,-5.204,0.294,110.036,4
California,I,Niia,2017-05-05,212506,17,0.516,0.751,0.456,0.0177,0.106,-9.014,0.042,124.994,4
Eyes Closed,hopeless fountain kingdom (Deluxe),Halsey,2017-06-02,202438,58,0.0179,0.581,0.684,1.93e-05,0.0849,-4.962,0.0429,129.966,4
Closedloop,Boomerang EP,Elliot Moss,2017-04-28,280689,38,0.256,0.803,0.42,0.112,0.0703,-10.22,0.0432,130.031,4
Selfish,The Kite String Tangle,The Kite String Tangle,2017-07-14,216629,30,0.011,0.682,0.769,0.000272,0.0968,-6.319,0.0625,155.05,4
Wild Eyed,Truth Is a Beautiful Thing (Deluxe),London Grammar,2017-06-09,268493,36,0.838,0.459,0.538,0.0212,0.1,-7.896,0.0416,120.419,4
Redbone,"""Awaken, My Love!""",Childish Gambino,2016-12-02,326933,0,0.172,0.745,0.356,0.00943,0.123,-10.425,0.0941,160.033,4
13,LANY,LANY,2017-06-30,234818,0,0.721,0.785,0.543,1.78e-05,0.0477,-8.134,0.0683,133.961,4
May I Have This Dance (Remix) [feat. Chance the Rapper],May I Have This Dance (Remix) [feat. Chance the Rapper],Francis and the Lights,2017-05-18,195356,54,0.464,0.784,0.435,5.27e-06,0.0913,-9.197,0.0647,90.033,4
Something Like Chaos,Something Like Chaos,Water Park,2017-04-18,250768,10,0.462,0.446,0.444,0.784,0.12,-8.177,0.0285,141.903,4
Ordinary Madness - Edit,Ordinary Madness (Edit),Joe Goddard,2017-04-14,188787,9,0.0741,0.694,0.823,0.0055,0.244,-7.64,0.034,102.014,4
All In One Night,Scream Above the Sounds (Deluxe Edition),Stereophonics,2017-10-27,317186,50,0.134,0.569,0.668,0.00408,0.0855,-6.109,0.0266,83.015,4
Nobody - Atom Tree Remix,Nobody (Atom Tree Remix),Niia,2017-08-04,184870,15,0.131,0.745,0.56,4.48e-06,0.0876,-9.437,0.045,110.032,4
Sun Comes Up - OFFAIAH Remix,Sun Comes Up (OFFAIAH Remix),Rudimental,2017-03-02,193428,24,0.00104,0.614,0.966,3.57e-05,0.213,-3.831,0.138,123.998,4
Bloodstream,Stateless,Stateless,2007-06-25,313800,0,0.354,0.699,0.463,0.00306,0.073,-7.212,0.0432,139.952,4
Bloom - Bonus Track,Woodland - EP,The Paper Kites,2013-03-05,210080,15,0.882,0.592,0.416,0.000586,0.112,-9.794,0.0246,96.002,4
Chasing Shadows,Desire Path,Yeo,2017-08-18,239164,0,0.123,0.672,0.516,0.000173,0.0877,-10.86,0.0578,109.997,4
I Don't See,Memory Ivy,GOSTO,2016-10-28,217693,0,0.448,0.666,0.582,0.0437,0.135,-8.141,0.141,95.098,4
The Journey,Soul Vibrations,Sol Rising,2017-09-26,231649,56,0.928,0.567,0.509,0.933,0.124,-12.539,0.0428,97.04,4
Backbeat - Acoustic,Backbeat (Acoustic),Dagny,2016-09-16,215533,0,0.359,0.725,0.871,0.0,0.0627,-4.982,0.174,135.96,4
No Reason,Migration,Bonobo,2017-01-13,448983,48,0.321,0.656,0.589,0.532,0.104,-12.332,0.0493,121.003,4
Love In Bad Company,Love In Bad Company,Gotts Street Park,2017-05-25,270853,0,0.239,0.534,0.321,0.0267,0.116,-10.454,0.0312,141.809,3
Summer Days - Roosevelt Remix,Summer Days (Roosevelt Remix),Rhye,2017-09-01,208813,0,0.345,0.814,0.481,0.41,0.0693,-7.892,0.0295,110.002,4
Complication,Silhouettes,Aquilo,2017-01-27,193496,0,0.247,0.889,0.489,0.0338,0.106,-8.97,0.124,95.005,4
Selfish,The Kite String Tangle,The Kite String Tangle,2017-07-14,216629,30,0.011,0.682,0.769,0.000272,0.0968,-6.319,0.0625,155.05,4
Reap,In Stone,BASECAMP,2016-01-01,394000,0,0.671,0.463,0.479,0.329,0.112,-12.046,0.179,160.094,4
Just The Same,A Song For Every Moon,Bruno Major,2017-08-31,205029,55,0.637,0.426,0.295,0.0,0.0941,-8.337,0.0764,174.379,3
Motionless,Another River,Alpines,2016-10-28,233259,3,0.574,0.523,0.298,0.000289,0.136,-7.874,0.0285,75.915,4
Miss You - HONNE Remix,Miss You (HONNE Remix),James Hersey,2016-09-23,226753,0,0.411,0.663,0.669,0.0064,0.0805,-7.916,0.0393,120.002,4
Think About That,Think About That,Jessie J,2017-09-15,193946,0,0.446,0.494,0.614,2.23e-05,0.128,-9.29,0.155,176.248,3
Sun Comes Up - Heyder Remix,Sun Comes Up (Heyder Remix),Rudimental,2017-09-29,250345,29,0.00624,0.555,0.791,0.0,0.193,-6.445,0.0513,105.088,4
Latch,Settle,Disclosure,2013-01-01,255631,2,0.0159,0.503,0.727,9.45e-05,0.0895,-5.456,0.167,121.985,4
Hero,Lover,George Maple,2017-10-27,220893,0,0.000486,0.506,0.778,0.000918,0.217,-5.008,0.0414,109.988,4
No Fear,No Fear,DeJ Loaf,2017-06-16,169853,61,0.387,0.614,0.682,0.0,0.134,-4.117,0.102,100.202,4
Find Yourself,Find Yourself,Great Good Fine Ok,2017-05-26,176439,0,0.693,0.718,0.621,2.07e-05,0.13,-4.799,0.0388,112.104,4
Show Me (feat. Madison Ryann Ward),Show Me (feat. Madison Ryann Ward),John Splithoff,2017-07-14,205720,0,0.124,0.789,0.599,1.41e-06,0.176,-7.267,0.039,124.017,4
Little of Your Love - BloodPop® Remix,Little of Your Love (BloodPop® Remix),HAIM,2017-08-09,204680,36,0.143,0.656,0.855,0.0,0.333,-3.087,0.0582,112.047,4
Dynamite (feat. Allday),Dynamite (feat. Allday),Asta,2015-06-09,237491,40,0.0671,0.79,0.758,3.72e-05,0.0452,-5.982,0.0557,107.98,4
Attention,Attention,Charlie Puth,2017-04-20,211475,1,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0.0432,100.041,4
Altitude,Oxygen,Fred V & Grafix,2016-06-24,275054,47,0.0146,0.527,0.517,0.0771,0.11,-7.835,0.0525,173.974,4
Twice,The Ride,Catfish and the Bottlemen,2016-05-27,196946,0,0.000174,0.407,0.808,0.0131,0.436,-4.566,0.0774,136.646,4
7,The Ride,Catfish and the Bottlemen,2016-05-27,256306,0,0.000237,0.527,0.715,0.0034,0.101,-4.934,0.0437,155.102,4
Whole Wide World - Unpeeled,Unpeeled,Cage The Elephant,2017-07-28,205706,54,0.377,0.405,0.751,0.0,0.0958,-3.608,0.0392,120.807,4
Goodbye Angels,The Getaway,Red Hot Chili Peppers,2016-06-17,268733,63,0.104,0.365,0.804,6.58e-05,0.15,-5.922,0.105,171.597,4
Too Much To Think,MOSAIC,311,2017-06-23,234451,43,0.0319,0.583,0.9,3.84e-06,0.151,-6.085,0.0458,147.01,4
She Moves In Her Own Way,Inside In / Inside Out,The Kooks,2006-01-01,169306,72,0.239,0.41,0.803,0.0,0.103,-5.363,0.0623,153.315,4
Love Is Mystical,LA DIVINE,Cold War Kids,2017-04-07,214360,0,0.00606,0.567,0.865,4.58e-05,0.218,-5.104,0.0393,105.992,4
First,Hold My Home,Cold War Kids,2014-10-31,200360,66,0.0202,0.468,0.692,2.39e-06,0.523,-4.015,0.0295,78.009,4
Waste A Moment,WALLS,Kings of Leon,2016-10-14,183093,66,0.000861,0.436,0.85,0.74,0.128,-4.86,0.0617,152.644,4
What Kind Of Man,"How Big, How Blue, How Beautiful (Deluxe)",Florence + The Machine,2015-06-01,216176,55,0.0229,0.313,0.635,0.0,0.129,-4.676,0.0431,114.776,4
Ship To Wreck,"How Big, How Blue, How Beautiful (Deluxe)",Florence + The Machine,2015-06-01,234526,58,0.00147,0.564,0.923,0.0,0.277,-3.843,0.0325,141.991,4
Come Together - Remastered,Abbey Road (Remastered),The Beatles,1969-09-26,259946,0,0.0302,0.533,0.376,0.248,0.0926,-11.913,0.0393,165.007,4
Reverend,WALLS,Kings of Leon,2016-10-14,234080,56,0.0867,0.448,0.815,0.686,0.316,-5.951,0.0361,124.808,4
Cabron,By the Way (Deluxe Edition),Red Hot Chili Peppers,2002-07-09,218373,50,0.014,0.547,0.922,0.000117,0.0598,-3.893,0.0738,112.66,4
Minor Thing,By the Way (Deluxe Edition),Red Hot Chili Peppers,2002-07-09,217200,50,0.01,0.426,0.949,0.00434,0.377,-3.231,0.0631,122.241,4
Outlaws,Revolution Radio,Green Day,2016-10-07,302333,44,0.0111,0.274,0.717,0.0,0.123,-5.435,0.0382,185.17,4
Ordinary World,Revolution Radio,Green Day,2016-10-07,182893,53,0.895,0.412,0.226,7.74e-05,0.0871,-12.377,0.0323,168.139,4
The Night We Met,Strange Trails,Lord Huron,2015-04-06,208211,1,0.969,0.443,0.369,0.277,0.638,-9.514,0.0441,174.107,3
Let It Be - Remastered,Let It Be (Remastered),The Beatles,1970-05-08,243026,0,0.631,0.443,0.403,0.0,0.111,-8.339,0.0322,143.462,4
Feel It Still,Woodstock,Portugal. The Man,2017-06-16,163253,76,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0.0504,79.028,4
Left Hand Free,This Is All Yours,alt-J,2014-09-22,173630,68,0.462,0.697,0.877,0.00943,0.083,-4.465,0.0462,101.99,4
Kathleen,The Balcony,Catfish and the Bottlemen,2014-09-15,160886,0,0.000369,0.489,0.892,0.00293,0.411,-4.757,0.0786,137.93,4
Tongue Tied,Never Trust a Happy Song,Grouplove,2011-09-02,218013,79,0.00847,0.56,0.936,0.0,0.161,-5.835,0.0439,112.96,4
Hey Jude - Remastered 2015,1 (Remastered),The Beatles,2000-11-13,425653,0,0.0112,0.386,0.607,1.38e-05,0.088,-7.7,0.0261,147.207,4
I Want To Hold Your Hand - Remastered 2015,1 (Remastered),The Beatles,2000-11-13,145746,0,0.386,0.49,0.715,0.0,0.311,-5.549,0.0476,130.726,4
On Melancholy Hill,Plastic Beach,Gorillaz,2010-03-03,233866,77,1.51e-05,0.689,0.739,0.509,0.064,-5.81,0.026,120.423,4
A-Punk,Vampire Weekend,Vampire Weekend,2008-01-27,137760,7,0.0102,0.551,0.821,0.0438,0.153,-4.489,0.0539,174.923,4
All My Loving - Remastered 2009,With The Beatles (Remastered),The Beatles,1963-11-22,127853,67,0.207,0.416,0.563,0.0,0.343,-8.724,0.0298,77.56,4
Mr. Blue Sky,Out of the Blue,Electric Light Orchestra,1977,303373,80,0.652,0.388,0.338,3.73e-06,0.248,-10.054,0.0329,177.765,4
Lay Me Down,Any Port In A Storm (Special Edition),Dirty Heads,2008,217520,0,0.073,0.71,0.725,1.52e-06,0.0912,-7.451,0.105,170.101,4
Dog Days Are Over,Lungs (Deluxe Edition),Florence + The Machine,2009,251840,71,0.0416,0.492,0.81,0.00379,0.117,-5.315,0.0847,149.954,4
Hard to Concentrate,Stadium Arcadium,Red Hot Chili Peppers,2006-05-09,241840,56,0.156,0.641,0.502,4.35e-06,0.311,-7.334,0.0251,105.634,4
Welcome to Your Life,Big Mess,Grouplove,2017-08-17,227800,48,0.00223,0.511,0.617,0.0,0.201,-5.883,0.0313,90.951,4
Soul to Squeeze,Greatest Hits,Red Hot Chili Peppers,2003-11-18,289533,69,0.0322,0.663,0.546,0.000572,0.107,-5.234,0.0269,88.171,4
Red Red Wine,Alle 40 Goed,UB40,2012-01-01,183853,48,0.00137,0.858,0.396,1.08e-05,0.119,-10.777,0.0515,89.108,4
Yesterday - Remastered,Help! (Remastered),The Beatles,1965-08-06,125666,0,0.879,0.332,0.179,0.0,0.0886,-11.83,0.0326,96.529,4
Soul Meets Body,Plans,Death Cab for Cutie,2005-08-29,229413,60,0.0767,0.621,0.853,3.26e-06,0.0893,-5.735,0.0253,128.142,4
I Could Die for You,By the Way (Deluxe Edition),Red Hot Chili Peppers,2002-07-09,192826,56,0.0985,0.377,0.734,0.0,0.0942,-3.645,0.0334,169.988,4
Help! - Remastered 2009,Help! (Remastered),The Beatles,1965-08-06,139560,70,0.188,0.534,0.725,0.0,0.0994,-7.576,0.0332,95.003,4
Daydream Believer,"The Birds, The Bees, & The Monkees",The Monkees,1968-04-22,179613,70,0.256,0.51,0.488,0.0,0.11,-10.304,0.0304,125.683,4
Revolution - Remastered 2009,The Beatles 1967 - 1970 (Remastered),The Beatles,1973-04-02,205293,63,0.0734,0.407,0.834,0.00021,0.241,-9.224,0.208,121.38,4
Rainbow,Rainbow,Kesha,2017-08-11,218640,49,0.692,0.622,0.392,0.0,0.123,-6.269,0.028,120.096,4
Soundcheck,The Ride,Catfish and the Bottlemen,2016-05-27,261560,0,0.00106,0.598,0.756,0.088,0.414,-5.775,0.0394,135.048,4
Young Blood,Young Blood,Noah Kahan,2017-01-27,208853,0,0.38,0.545,0.458,0.0,0.152,-8.273,0.0583,84.848,4
Make You Feel Better,Stadium Arcadium,Red Hot Chili Peppers,2006-05-09,231733,52,0.0241,0.404,0.877,7.89e-06,0.166,-4.319,0.037,179.885,4
Take It or Leave It,Melophobia,Cage The Elephant,2013-10-08,207320,57,0.0289,0.71,0.847,0.00033,0.0613,-3.009,0.0892,119.944,4
Highwayman,Nashville Rebel,Waylon Jennings,2006-09-26,182973,53,0.541,0.675,0.448,0.0135,0.126,-13.175,0.0389,101.344,4
Highwayman,Nashville Rebel,Waylon Jennings,2006-09-26,182973,53,0.541,0.675,0.448,0.0135,0.126,-13.175,0.0389,101.344,4
Drunk Like You,Bury Me In My Boots,The Cadillac Three,2016-08-05,208453,38,0.225,0.543,0.793,0.000114,0.363,-5.905,0.0403,140.06,4
Fix,Girl Problems,Chris Lane,2016-08-05,190240,0,0.0951,0.532,0.883,0.0,0.304,-2.743,0.0352,99.995,4
It's A Great Day To Be Alive,Down The Road I Go,Travis Tritt,2000-10-01,241533,72,0.246,0.595,0.653,0.0,0.264,-4.935,0.0265,128.93,4
Chattahoochee - Extended Mix,16 Biggest Hits,Alan Jackson,1989,237266,55,0.121,0.579,0.801,7.58e-05,0.0821,-7.454,0.0449,174.755,4
Eatin' Pussy/Kickin' Ass,Redneck Shit,Wheeler Walker Jr.,2016-02-12,191520,54,0.038,0.586,0.848,0.00064,0.122,-6.899,0.297,137.723,4
Ballad Of A Southern Man,Firewater,Whiskey Myers,2015-08-14,220186,0,0.392,0.61,0.559,0.0,0.131,-6.524,0.0264,73.972,1
Somewhere Down in Texas,Pearl Snaps,Jason Boland & The Stragglers,2001,353653,47,0.142,0.479,0.486,0.000694,0.0856,-11.195,0.035,72.374,4
Diamond In My Pocket,A Different Day,Cody Johnson,2011-10-31,196906,70,0.27,0.546,0.838,1.24e-05,0.0841,-3.51,0.0319,151.914,4
I'm Bringin' Home Good News - Remastered,Merle Haggard - The Best Of The Capitol Years,Merle Haggard,2016-04-01,169040,0,0.331,0.667,0.502,0.000477,0.241,-11.355,0.0406,101.598,4
Branded Man - Remastered,Prison,Merle Haggard,2001-01-01,186800,42,0.386,0.731,0.465,0.0,0.0854,-8.133,0.03,120.877,4
"Jack Daniel's, If You Please",Playlist: The Very Best Of David Allan Coe,David Allan Coe,1974,196800,0,0.418,0.716,0.604,5.66e-05,0.065,-9.887,0.0303,102.666,4
Goin' Through The Big D,Greatest Hits: Mark Chesnutt,Mark Chesnutt,1996-01-01,155493,57,0.143,0.566,0.861,0.000213,0.0817,-7.543,0.0365,173.793,5
Out of Hand,Out Of Hand,Gary Stewart,1975-10-29,181280,38,0.555,0.696,0.449,0.0,0.28,-10.481,0.0292,111.688,4
Kentucky Gambler,Keep Movin On,Merle Haggard & The Strangers,1975,162533,20,0.723,0.378,0.57,1.67e-05,0.151,-12.024,0.114,198.882,4
Killin' Time,Killin' Time,Clint Black,1989-05-04,167933,55,0.381,0.711,0.491,9.12e-06,0.249,-10.323,0.0295,121.294,4
The Fightin' Side Of Me,Best Of The Best Of,Merle Haggard & The Strangers,1972-01-01,172266,40,0.308,0.757,0.399,0.0,0.0899,-13.656,0.0287,95.238,4
Neon Moon,The Essential Brooks & Dunn,Brooks & Dunn,2012-04-17,263760,41,0.554,0.698,0.632,0.0,0.118,-6.508,0.0247,102.408,4
Hometown Girl,Deep South,Josh Turner,2017-03-10,215080,63,0.304,0.502,0.792,0.0385,0.143,-5.473,0.0335,155.902,4
Drinkin' Problem,On The Rocks,Midland,2017-09-22,220800,69,0.055,0.622,0.763,8.91e-06,0.313,-6.4,0.0263,102.0,4
Big Lie,Stoney (Deluxe),Post Malone,2016-12-09,207680,61,0.191,0.442,0.684,0.0,0.0725,-4.888,0.168,170.861,4
All We Got (feat. Kanye West & Chicago Children's Choir),Coloring Book,Chance the Rapper,2016-05-27,203794,58,0.308,0.531,0.544,1.89e-06,0.0835,-8.615,0.462,131.921,4
Planez,Late Nights: The Album,Jeremih,2015-12-04,240320,70,0.7,0.688,0.556,1.87e-06,0.108,-7.738,0.264,129.336,4
Rich As Fuck,I Am Not A Human Being II (Deluxe),Lil Wayne,2013-01-01,223173,57,0.0395,0.612,0.593,0.0,0.484,-6.294,0.458,130.583,4
The Show Goes On,Lasers,Lupe Fiasco,2011-03-04,239613,71,0.0189,0.591,0.889,0.0,0.155,-3.839,0.115,143.067,4
Tiimmy Turner,Tiimmy Turner,Desiigner,2016-07-22,239853,69,0.174,0.603,0.725,0.0,0.0786,-3.054,0.0393,122.803,4
Chillin,Attention Deficit,Wale,2009-01-01,204533,0,0.0174,0.763,0.911,0.0,0.328,-3.036,0.207,99.019,4
T-Shirt,Culture,Migos,2017-04-07,242407,16,0.242,0.865,0.687,0.0,0.158,-3.744,0.217,139.023,4
Portland,More Life,Drake,2017-03-18,236614,71,0.0172,0.925,0.443,0.0,0.276,-8.216,0.264,136.078,4
Light,I Decided.,Big Sean,2017-02-03,210506,45,0.826,0.505,0.611,0.0,0.108,-5.976,0.0648,85.944,4
Don't,T R A P S O U L,Bryson Tiller,2015-10-02,198293,79,0.223,0.765,0.356,0.0,0.0963,-5.556,0.195,96.991,4
Who Do You Love?,My Krazy Life (Deluxe),YG,2014-01-01,233506,4,0.0281,0.676,0.415,0.0,0.0915,-9.752,0.508,193.206,4
Jump Out the Face (feat. Future),Dreams Worth More Than Money,Meek Mill,2015-06-29,161906,56,0.0411,0.699,0.543,1.26e-06,0.178,-8.879,0.138,130.064,4
My Last,Finally Famous (Deluxe),Big Sean,2011-01-01,254120,57,0.098,0.387,0.773,0.0,0.209,-5.685,0.17,78.629,4
Say Something (Featuring Drake),Shock Value II (International Deluxe version),Timbaland,2009-01-01,240920,0,0.0845,0.555,0.713,0.0,0.712,-4.549,0.0911,79.934,4
Studio,Oxymoron (Deluxe),ScHoolboy Q,2014-01-01,278066,67,0.0507,0.709,0.589,0.0,0.0585,-7.776,0.0433,133.922,3
deadroses,deadroses,blackbear,2015-02-14,184636,53,0.697,0.612,0.536,0.0,0.131,-6.537,0.157,132.251,4
make daddy proud,digital druglord,blackbear,2017-04-21,208235,0,0.162,0.818,0.497,0.0,0.0645,-7.249,0.0502,102.042,3
G.O.M.D.,2014 Forest Hills Drive,J. Cole,2014-12-09,301133,6,0.331,0.89,0.393,8.81e-06,0.283,-10.821,0.267,128.084,4
Nothing but Trouble - Instagram Models,Nothing but Trouble (Instagram Models),Lil Wayne,2015-06-30,217984,50,0.0172,0.724,0.691,1.68e-05,0.194,-5.665,0.0324,126.002,4
I Don't Fuck With You,Dark Sky Paradise (Deluxe),Big Sean,2015-02-23,284386,0,0.0349,0.823,0.733,0.0,0.324,-5.474,0.0628,97.972,4
Drowning (feat. Kodak Black),The Bigger Artist,A Boogie Wit da Hoodie,2017-09-29,209269,78,0.501,0.839,0.81,0.0,0.117,-5.274,0.0568,129.014,4
goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,243836,84,0.0847,0.841,0.728,0.0,0.149,-3.37,0.0484,130.049,4
STFU,Mansionz,mansionz,2017-03-24,230878,62,0.186,0.822,0.471,0.0,0.215,-7.303,0.193,135.07,4
Exposed,Exposed,Russ,2016-09-08,252525,40,0.196,0.665,0.653,0.0,0.0924,-3.349,0.289,89.08,4
Slippery (feat. Gucci Mane),Culture,Migos,2017-04-07,304041,19,0.307,0.92,0.675,0.0,0.104,-5.661,0.263,141.967,4
m.A.A.d city,"good kid, m.A.A.d city",Kendrick Lamar,2012,350120,68,0.0538,0.487,0.729,4.07e-06,0.44,-6.815,0.271,91.048,4
Yellow,Good For You,Aminé,2017-07-28,180000,52,0.139,0.869,0.526,0.0,0.119,-5.766,0.111,128.996,4
Juke Jam (feat. Justin Bieber & Towkio),Coloring Book,Chance the Rapper,2016-05-27,219683,63,0.716,0.505,0.397,0.0,0.0853,-9.349,0.324,95.063,1
Bodak Yellow,Bodak Yellow,Cardi B,2017-06-16,223962,59,0.0672,0.929,0.723,0.0,0.346,-5.792,0.109,125.022,4
Preach,If You're Reading This It's Too Late,Drake,2015-02-12,236973,64,0.165,0.605,0.51,8.8e-05,0.104,-8.094,0.423,65.255,4
"Shell Shocked (feat. Kill the Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""","Shell Shocked (feat. Kill the Noise & Madsonik) [From ""Teenage Mutant Ninja Turtles""]","Juicy J, Wiz Khalifa & Ty Dolla $ign",2014-07-22,206566,65,0.0111,0.596,0.815,0.0,0.174,-5.668,0.0755,165.015,4
Marmalade (feat. Lil Yachty),GEMINI,Macklemore,2017-09-22,261614,62,0.0098,0.922,0.583,0.0,0.0962,-4.982,0.0753,136.043,4
Go Flex,Stoney (Deluxe),Post Malone,2016-12-09,179613,78,0.228,0.665,0.498,0.0,0.0757,-8.185,0.0832,81.967,4
