0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Stitches,Handwritten (Deluxe),Shawn Mendes,2015-04-13,206880,0,0.0152,0.746,0.754,0.0,0.0486,-6.681,0.067,149.882,4
Shut Up and Dance,TALKING IS HARD,WALK THE MOON,2014-12-02,199080,83,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,128.038,4
I Really Like You,Emotion,Carly Rae Jepsen,2015-06-24,204773,43,0.00543,0.622,0.808,5.63e-05,0.215,-4.701,0.0418,122.121,4
Geronimo,Bombs Away,Sheppard,2015-01-12,218227,69,0.456,0.705,0.78,0.00152,0.115,-6.267,0.0805,142.028,4
Man in the Mirror - 2012 Remaster,Bad 25th Anniversary,Michael Jackson,1987-08-31,318680,69,0.52,0.808,0.812,7.91e-05,0.134,-5.012,0.0381,100.331,4
Ride,Blurryface,Twenty One Pilots,2015-05-15,214506,82,0.00835,0.645,0.713,0.0,0.113,-5.355,0.0393,74.989,4
Everybody Talks,Picture Show,Neon Trees,2012-01-01,177280,79,0.00301,0.471,0.924,0.0,0.313,-3.906,0.0586,154.961,4
7 Years,Lukas Graham (Blue Album),Lukas Graham,2015-06-16,237300,53,0.29,0.742,0.479,0.0,0.391,-5.83,0.0551,119.951,4
Drops of Jupiter (Tell Me),Drops Of Jupiter,Train,2001-03-27,259933,78,0.153,0.481,0.638,0.0,0.154,-5.862,0.0276,79.064,4
"In Summer - From ""Frozen""/Soundtrack Version",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),Various Artists,2013-01-01,110986,60,0.536,0.5,0.342,0.0,0.59,-9.536,0.175,77.124,1
Can't Take My Eyes off of You,With a Twist (Deluxe),Straight No Chaser,2010-04-13,205040,18,0.687,0.594,0.633,0.0,0.148,-9.616,0.0613,95.024,4
Written in the Stars (feat. Eric Turner),Disc-Overy,Tinie Tempah,2010,219560,47,0.0587,0.644,0.945,0.0,0.184,-3.534,0.0717,91.017,4
My House,My House,Flo Rida,2015-04-07,192190,76,0.0215,0.688,0.702,0.0,0.128,-4.792,0.0499,94.006,4
Break Up In A Small Town,Montevallo,Sam Hunt,2014-10-24,229880,0,0.0833,0.592,0.794,0.0,0.227,-5.336,0.187,135.991,4
Make You Miss Me,Montevallo,Sam Hunt,2014-10-24,225693,0,0.138,0.606,0.476,0.0,0.112,-6.577,0.032,146.052,4
I'll Keep On,Mansion,NF,2015-03-31,254693,50,0.588,0.678,0.622,0.0,0.287,-7.423,0.0536,82.92,4
Wherever I Go,Oh My My (Deluxe),OneRepublic,2016-12-02,169773,70,0.0915,0.552,0.689,0.0,0.27,-6.444,0.0425,99.961,4
I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.",Mike Posner,2016-05-06,197933,0,0.0353,0.663,0.713,7.68e-06,0.0843,-6.647,0.112,101.965,4
Classic,MKTO,MKTO,2012,175426,81,0.0384,0.72,0.791,0.0,0.157,-4.689,0.124,102.071,4
You & I,Only The Lonely,Colony House,2017-01-13,206893,45,0.00274,0.474,0.846,4.99e-06,0.292,-5.447,0.0727,98.931,4
Closer,Closer,The Chainsmokers,2016-07-29,244960,84,0.414,0.748,0.524,0.0,0.111,-5.599,0.0338,95.01,4
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,2016-12-09,245200,0,0.0631,0.735,0.451,1.3e-05,0.325,-8.374,0.0585,117.973,4
Let Me Love You,Encore,DJ Snake,2016-08-05,205946,0,0.0784,0.476,0.718,1.02e-05,0.122,-5.309,0.0576,199.864,4
Don't Wanna Know (feat. Kendrick Lamar),Red Pill Blues (Deluxe),Maroon 5,2017-11-03,214265,0,0.341,0.775,0.617,0.0,0.0985,-6.166,0.0701,100.048,4
Scars To Your Beautiful,Know-It-All (Deluxe),Alessia Cara,2015-11-13,230226,18,0.0285,0.573,0.739,0.0,0.111,-5.74,0.129,97.085,4
Just Hold On,Just Hold On,Steve Aoki,2016-12-10,198774,64,0.00383,0.647,0.932,1.5e-06,0.0574,-3.515,0.0824,114.991,4
How to Save a Life,How To Save A Life,The Fray,2005-09-13,262533,80,0.269,0.64,0.743,0.0,0.101,-4.08,0.0379,122.035,4
Love Song,Little Voice,Sara Bareilles,2007-07-03,258826,73,0.0208,0.583,0.786,0.0,0.188,-3.142,0.0301,123.055,4
I'm Yours,We Sing. We Dance. We Steal Things.,Jason Mraz,2008-05-01,242946,75,0.559,0.703,0.444,0.0,0.0973,-9.331,0.0417,150.96,4
Someone Like You,21,Adele,2011-01-19,285040,1,0.892,0.559,0.33,0.0,0.0975,-8.251,0.0285,135.109,4
Send My Love (To Your New Lover),25,Adele,2016-06-24,223080,1,0.0415,0.69,0.524,3.16e-06,0.17,-8.39,0.103,164.023,4
Ho Hey,The Lumineers,The Lumineers,2012-01-01,161226,0,0.779,0.685,0.474,1.23e-06,0.149,-9.105,0.0313,79.991,4
Slow Dancing in a Burning Room,Continuum,John Mayer,2006-09-11,242000,74,0.575,0.667,0.361,0.00506,0.0805,-8.69,0.0273,134.018,5
Marvin Gaye (feat. Wale) - Remix,Nine Track Mind (Special Edition),Charlie Puth,2015-11-05,200106,36,0.456,0.808,0.633,0.0,0.329,-5.298,0.0883,109.974,4
We Don't Talk Anymore (feat. Selena Gomez),Nine Track Mind,Charlie Puth,2015-11-05,217706,56,0.621,0.728,0.563,0.0,0.179,-8.053,0.134,100.017,4
Hello,25,Adele,2016-06-24,295493,1,0.336,0.481,0.451,0.0,0.0872,-6.095,0.0347,157.966,4
"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)",Train,2009,216773,0,0.203,0.674,0.89,0.0,0.0819,-4.446,0.0459,97.02,4
When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2012-12-05,213826,54,0.937,0.601,0.271,0.0,0.144,-8.688,0.0403,145.494,4
Push,Yourself or Someone Like You,Matchbox Twenty,1996-10-01,238666,71,0.0067,0.42,0.672,0.0,0.108,-7.902,0.027,168.019,4
Best Song Ever,Midnight Memories (Deluxe),One Direction,2013-11-25,200106,77,0.0227,0.652,0.877,0.0,0.0789,-2.986,0.0465,118.491,4
Call Me Maybe,Kiss,Carly Rae Jepsen,2012-01-01,193400,79,0.0114,0.783,0.58,2.28e-06,0.108,-6.548,0.0408,120.021,4
7 Years,Lukas Graham (Blue Album),Lukas Graham,2015-06-16,237300,53,0.29,0.742,0.479,0.0,0.391,-5.83,0.0551,119.951,4
Fake Love,More Life,Drake,2017-03-18,210937,74,0.105,0.928,0.481,0.0,0.176,-9.35,0.287,134.007,4
I Won't Give Up,Love Is a Four Letter Word (Deluxe Edition),Jason Mraz,2012-04-13,240165,70,0.694,0.483,0.303,0.0,0.115,-10.058,0.0429,133.406,3
Issues,Nervous System,Julia Michaels,2017-07-28,176320,0,0.413,0.706,0.427,0.0,0.0609,-6.864,0.0879,113.804,4
Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,85,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,4
Paris,Memories...Do Not Open,The Chainsmokers,2017-04-07,221506,73,0.0215,0.653,0.658,1.66e-06,0.0939,-6.428,0.0304,99.99,4
Fake Love,More Life,Drake,2017-03-18,210937,74,0.105,0.928,0.481,0.0,0.176,-9.35,0.287,134.007,4
Starboy,Starboy,The Weeknd,2016-11-25,230453,0,0.165,0.681,0.594,3.49e-06,0.134,-7.028,0.282,186.054,4
Cold (feat. Future),Red Pill Blues (Deluxe),Maroon 5,2017-11-03,234308,0,0.118,0.697,0.716,0.0,0.0424,-6.288,0.113,99.905,4
Who I Am Hates Who I've Been,Mmhmm,Relient K,2004-11-02,232266,0,0.00258,0.397,0.903,0.0,0.102,-3.493,0.0943,166.865,4
Therapy,Forget And Not Slow Down,Relient K,2009-10-05,223346,35,0.018,0.365,0.947,0.0,0.119,-4.913,0.152,193.819,4
I'm Gonna Be (500 Miles),Sunshine on Leith,The Proclaimers,1988,219466,73,0.151,0.851,0.551,0.0,0.0827,-5.177,0.0396,131.922,4
All Star,Astro Lounge,Smash Mouth,1999-06-08,200373,79,0.0395,0.731,0.867,0.0,0.0861,-5.881,0.032,104.019,4
Don't Stop Believin',Escape (Bonus Track Version),Journey,1981,250986,82,0.127,0.5,0.748,0.0,0.447,-9.072,0.0363,118.852,4
Africa,Toto IV,TOTO,1982-04-08,295893,83,0.257,0.671,0.373,8.01e-05,0.0481,-18.064,0.0323,92.718,4
Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,2008-05-26,242373,83,0.0954,0.486,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4
Wonderwall - Remastered,(What's The Story) Morning Glory? [Remastered],Oasis,1995-10-02,258773,77,0.000452,0.378,0.896,0.0,0.194,-4.066,0.0407,174.302,4
"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",Platinum & Gold Collection,Jennifer Warnes,2004-07-02,289066,61,0.0874,0.7,0.781,0.00342,0.059,-8.255,0.0507,108.695,4
Payphone,Overexposed Track By Track,Maroon 5,2012-01-01,231173,84,0.0188,0.743,0.752,0.0,0.287,-4.813,0.0414,110.015,4
Pumped Up Kicks,Torches,Foster The People,2011-05-23,239600,83,0.145,0.733,0.71,0.115,0.0956,-5.849,0.0292,127.975,4
Something Just Like This,Memories...Do Not Open,The Chainsmokers,2017-04-07,247160,84,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0.0317,103.019,4
Say You Won't Let Go,Back from the Edge,James Arthur,2016-10-28,211466,84,0.695,0.358,0.557,0.0,0.0902,-7.398,0.059,85.043,4
Heavy (feat. Kiiara),One More Light,Linkin Park,2017-05-19,169800,68,0.0484,0.59,0.671,0.0,0.0604,-6.098,0.0706,149.982,4
Keep Holding On,The Best Damn Thing,Avril Lavigne,2007,240466,0,0.0282,0.275,0.794,0.0,0.104,-2.374,0.0347,161.06,3
Let It Go,Chaos And The Calm,James Bay,2014-12-15,260533,70,0.818,0.546,0.311,1.65e-05,0.107,-10.396,0.0288,147.464,4
All the Little Lights,All The Little Lights,Passenger,2012,233973,0,0.884,0.448,0.431,8.85e-06,0.1,-11.475,0.0456,173.728,3
Breakeven,The Script,The Script,2008-08-30,261426,35,0.174,0.627,0.699,0.0,0.0789,-4.504,0.0244,94.003,4
7 Years,Lukas Graham (Blue Album),Lukas Graham,2015-06-16,237300,53,0.29,0.742,0.479,0.0,0.391,-5.83,0.0551,119.951,4
Hallelujah,Jason Castro (Deluxe),Jason Castro,2010-02-02,233240,36,0.808,0.343,0.241,0.0,0.107,-10.98,0.0367,184.232,3
A Drop In The Ocean,The Bedroom Demos,Ron Pope,2008-05-04,220239,67,0.785,0.447,0.393,0.0,0.28,-8.65,0.038,73.139,3
The Scientist,A Rush of Blood to the Head,Coldplay,2002-08-08,309600,85,0.731,0.557,0.442,1.46e-05,0.11,-7.224,0.0243,146.277,4
Big Yellow Taxi,Big Yellow Taxi,Lennon & Maisy,2014-12-02,133235,38,0.849,0.652,0.269,0.0,0.09,-14.082,0.0513,170.019,4
How to Save a Life,How To Save A Life,The Fray,2005-09-13,262533,80,0.269,0.64,0.743,0.0,0.101,-4.08,0.0379,122.035,4
fOoL fOr YoU,Mind Of Mine (Deluxe Edition),ZAYN,2016-03-25,202213,68,0.281,0.52,0.513,0.0,0.0976,-7.208,0.0256,77.903,4
Sunrise,Oak Island,Our Last Night,2013-11-04,229250,57,0.00395,0.376,0.877,4.26e-05,0.16,-4.007,0.0554,74.954,4
"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",The Hobbit - The Desolation Of Smaug (Original Motion Picture Soundtrack / Special Edition),Howard Shore,2013-01-01,300840,72,0.559,0.581,0.0549,0.0,0.0718,-20.514,0.0397,152.037,4
Lego House,+,Ed Sheeran,2011-09-09,185093,54,0.562,0.592,0.637,0.0,0.13,-8.48,0.0992,159.701,4
18,FOUR (Deluxe),One Direction,2014-11-17,248360,77,0.22,0.681,0.582,0.0,0.119,-7.76,0.0313,124.038,4
"Me, Myself & I",When It's Dark Out,G-Eazy,2015-12-04,251466,78,0.0184,0.756,0.674,0.0,0.158,-6.518,0.0959,111.995,4
I Was Made For Loving You,Unbreakable Smile,Tori Kelly,2015-10-16,188939,64,0.355,0.374,0.344,0.0,0.0966,-11.94,0.0304,106.415,5
Unbreakable Smile,Unbreakable Smile,Tori Kelly,2015-10-16,228533,34,0.204,0.741,0.711,4.02e-05,0.052,-7.819,0.127,92.489,4
Sweet Caroline,Sweet Caroline,Neil Diamond,1969,203573,0,0.611,0.529,0.127,0.000109,0.237,-16.066,0.0274,63.05,4
Brother - Acoustic,Brother,NEEDTOBREATHE,2015-02-02,216371,43,0.806,0.386,0.561,0.0,0.11,-5.879,0.0324,78.884,4
Two Is Better Than One (feat. Taylor Swift),Love Drunk,Boys Like Girls,2009-09-07,242840,65,0.189,0.521,0.702,0.0,0.0962,-5.189,0.0331,127.976,4
Beautiful,Keeps Gettin' Better: A Decade of Hits,Christina Aguilera,2008-11-12,241866,41,0.624,0.435,0.567,3.32e-06,0.0936,-3.959,0.0279,76.218,4
Crazier,Hannah Montana The Movie,Various Artists,2009-01-01,191946,64,0.0631,0.452,0.544,5.33e-06,0.104,-5.423,0.0277,133.042,3
Safe & Sound - from The Hunger Games Soundtrack,The Hunger Games: Songs From District 12 And Beyond,Various Artists,2012-01-01,240066,65,0.883,0.471,0.3,1.05e-05,0.0698,-10.807,0.028,144.319,4
Invisible,Storyline,Hunter Hayes,2014-05-06,276400,53,0.327,0.38,0.568,0.0,0.0822,-5.713,0.0436,155.956,4
Here Comes The Sun - Remastered,Abbey Road (Remastered),The Beatles,1969-09-26,185733,0,0.0339,0.557,0.54,0.00248,0.179,-10.484,0.0347,129.171,4
Skyscraper,Unbroken,Demi Lovato,2011-01-01,221293,68,0.148,0.573,0.581,0.0,0.128,-3.325,0.0276,103.82,4
Burning House,Untamed,Cam,2015-12-11,231333,65,0.887,0.728,0.253,1.11e-05,0.133,-8.427,0.0304,140.923,4
Need You Now,Need You Now,Lady A,2010-01-01,277573,70,0.0927,0.587,0.622,0.000636,0.2,-5.535,0.0303,107.943,4
Hey There Delilah,Bundle of Tantrums,Jasmine Thompson,2013-09-06,226090,0,0.958,0.359,0.225,0.0,0.13,-12.739,0.0586,176.451,4
Heartbeat,Storyteller,Carrie Underwood,2015-10-23,209920,56,0.606,0.54,0.766,0.0,0.0903,-4.478,0.05,139.999,4
Cat's in the Cradle,Verities & Balderdash,Harry Chapin,1974,222951,67,0.234,0.489,0.578,0.0,0.123,-9.766,0.0418,78.111,4
Fly Me To The Moon,Sinatra/Basie: The Complete Reprise Studio Recordings,Frank Sinatra,1962-12-10,147000,0,0.474,0.657,0.26,0.0,0.0656,-14.251,0.0521,119.358,4
Wanted,Hunter Hayes (Encore),Hunter Hayes,2011,228840,67,0.268,0.421,0.476,0.0,0.0816,-7.692,0.0298,169.784,4
I Won't Give Up,Love Is a Four Letter Word (Deluxe Edition),Jason Mraz,2012-04-13,240165,70,0.694,0.483,0.303,0.0,0.115,-10.058,0.0429,133.406,3
FourFiveSeconds,FourFiveSeconds,Rihanna,2015-01-24,188238,0,0.868,0.579,0.268,0.0,0.12,-5.65,0.0442,205.903,4
Answering Bell,Gold,Ryan Adams,2001-01-01,185000,52,0.107,0.534,0.518,5.85e-06,0.0399,-10.407,0.0371,149.088,4
Say My Name,The Writing's On The Wall,Destiny's Child,1999-07-27,271333,76,0.273,0.713,0.678,0.0,0.149,-3.525,0.102,138.009,4
Try,Gypsy Heart,Colbie Caillat,2014-09-29,224573,48,0.811,0.603,0.372,0.0,0.108,-9.767,0.0289,139.987,4
oui,Late Nights: The Album,Jeremih,2015-12-04,238320,76,0.213,0.418,0.724,0.0,0.112,-3.724,0.0964,78.521,5
Still Worth Fighting,Listen to Your Heart Soundtrack,Kent Moran,2010-10-10,218013,4,0.7,0.591,0.349,0.0,0.121,-6.624,0.0386,129.824,4
I'm Like A Bird - Acoustic Version,"Whoa, Nelly!",Nelly Furtado,2000,236440,0,0.289,0.392,0.628,0.0,0.174,-5.925,0.0345,160.018,3
Forever Young,Forever Young,Alphaville,1984-09-27,226706,72,0.42,0.489,0.483,0.0028,0.236,-9.466,0.0275,136.822,4
True Colors (Glee Cast Version) - Cover of Cyndi Lauper,"Glee: The Music, Volume 2",Glee Cast,2009-12-08,214000,40,0.118,0.492,0.387,0.0,0.213,-7.949,0.0279,172.006,4
Smile - Cover of Lily Allen Song,"Glee: The Music, Volume 2",Glee Cast,2009-12-08,194773,35,0.0477,0.605,0.721,0.0,0.468,-6.33,0.0283,95.481,4
Fix You,X&Y,Coldplay,2005-06-07,295533,83,0.164,0.209,0.417,0.00196,0.113,-8.74,0.0338,138.178,4
Chasing Cars,Eyes Open,Snow Patrol,2006-01-01,267933,70,0.209,0.563,0.592,5.08e-05,0.132,-4.571,0.0276,104.016,4
When the Stars Go Blue,Music From The WB Television Series One Tree Hill (change in 1 track bundle status),Various Artists,2005-01-25,179040,45,0.122,0.547,0.743,0.0,0.258,-4.533,0.029,95.004,4
That's What's Up,That's What's Up,Lennon & Maisy,2014-03-03,195083,38,0.832,0.453,0.274,0.0,0.18,-10.572,0.0406,203.478,4
Girl Crush,Girl Crush,Julia Sheer,2015-02-05,198857,27,0.764,0.443,0.094,1.31e-06,0.141,-16.056,0.0353,174.832,3
Telephone Line,A New World Record,Electric Light Orchestra,1976-09-01,280360,62,0.771,0.467,0.367,2.27e-05,0.0847,-8.164,0.0298,70.856,4
More Than a Band,Lemonade Mouth,Lemonade Mouth,2011-01-01,160306,56,0.501,0.458,0.41,0.0,0.262,-6.321,0.0254,155.844,3
Fall For You,A Twist In My Story,Secondhand Serenade,2008,183786,0,0.223,0.41,0.462,0.0,0.0996,-6.896,0.0341,169.853,4
Drops of Jupiter,Covers Part IV,Anthem Lights,2015-07-17,235185,19,0.498,0.406,0.388,0.0,0.129,-7.221,0.0313,103.521,5
All You Ever,Hunter Hayes (Encore),Hunter Hayes,2011,216306,35,0.0311,0.529,0.441,0.0,0.11,-6.969,0.0258,140.139,4
YOUTH,Blue Neighbourhood (Deluxe),Troye Sivan,2015-12-04,185194,65,0.0625,0.628,0.737,0.0,0.0777,-4.437,0.041,91.507,4
679,679,William Singe,2015-09-17,116532,0,0.204,0.484,0.356,0.0,0.101,-10.33,0.328,168.038,4
The Man Who Can't Be Moved,The Script,The Script,2008-08-30,241466,32,0.423,0.608,0.629,0.0,0.0978,-5.024,0.0264,99.953,4
Ride,Blurryface,Twenty One Pilots,2015-05-15,214506,82,0.00835,0.645,0.713,0.0,0.113,-5.355,0.0393,74.989,4
Collide - Acoustic Version,Stop All the World Now (Special Edition),Howie Day,2003-11-04,277000,67,0.827,0.582,0.253,2.95e-05,0.091,-11.43,0.0259,90.186,4
Little Do You Know,It's About Us,Alex & Sierra,2014-10-06,185200,77,0.746,0.5,0.292,0.0,0.188,-8.554,0.0323,145.879,4
Complicated,Complicated,Olivia O'Brien,2015-08-09,189000,71,0.694,0.657,0.355,0.000427,0.123,-12.044,0.0714,74.99,4
Drops of Jupiter (Tell Me),Drops Of Jupiter,Train,2001-03-27,259933,78,0.153,0.481,0.638,0.0,0.154,-5.862,0.0276,79.064,4
Yellow,Parachutes,Coldplay,2000-07-10,266773,89,0.00239,0.429,0.661,0.000121,0.234,-7.227,0.0281,173.372,4
Over My Head (Cable Car),How To Save A Life,The Fray,2005-09-13,236266,69,0.022,0.592,0.729,0.0,0.0653,-4.156,0.0448,116.03,4
Beautiful Day,All That You Can't Leave Behind,U2,2000-01-01,248400,73,0.0154,0.536,0.928,0.00134,0.2,-6.492,0.0589,136.258,4
Ordinary Girl,Hannah Montana Forever,Hannah Montana,2010-01-01,177506,63,0.0265,0.411,0.847,0.0,0.222,-3.705,0.219,182.496,4
There She Goes,The La's,The La's,1990,162186,71,0.013,0.533,0.761,0.829,0.207,-10.632,0.0298,122.777,4
The Fighter (feat. Ryan Tedder),The Papercut Chronicles II,Gym Class Heroes,2011-11-11,228533,58,0.0775,0.592,0.926,0.0,0.187,-3.469,0.126,99.018,4
Army of One,A Head Full of Dreams,Coldplay,2015-12-04,376826,57,0.275,0.387,0.659,6.44e-05,0.0861,-6.492,0.0434,146.048,4
Carolina in My Mind,The Essential James Taylor,James Taylor,2014-09-29,238573,47,0.118,0.579,0.267,0.000562,0.132,-15.11,0.0348,74.899,4
Airplanes (feat. Hayley Williams of Paramore),B.o.B Presents: The Adventures of Bobby Ray,B.o.B,2010-04-27,180480,75,0.11,0.66,0.867,0.0,0.0368,-4.285,0.116,93.033,4
Big Girls Don't Cry (Personal),The Dutchess,Fergie,2006-09-13,268120,28,0.205,0.708,0.641,0.0,0.0945,-4.296,0.0335,113.082,4
The Lazy Song,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,189109,76,0.3,0.794,0.711,0.0,0.0955,-5.124,0.0699,174.915,4
There Are Worse Things I Could Do,Grease,Various Artists,1978-09-14,143160,3,0.856,0.49,0.249,9.72e-06,0.102,-13.909,0.0342,101.395,3
Stressed Out,Blurryface,Twenty One Pilots,2015-05-15,202333,84,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0.141,169.977,4
You'll Miss Me Someday,You'll Miss Me Someday,Tyler Adair,2015-02-16,234736,33,0.929,0.648,0.283,0.0,0.0668,-7.544,0.0559,114.182,5
We Could Be Anything (Black & White),The Black & White EP,Jay Ollero,2011-10-25,221613,34,0.832,0.672,0.414,0.0,0.151,-7.919,0.0408,75.969,4
Apologize,Dreaming Out Loud (International Version),OneRepublic,2007-01-01,207632,0,0.363,0.593,0.74,2.22e-05,0.102,-6.12,0.0339,118.008,4
Miles On My Heart,Simple Things,Kyle Reynolds,2014-10-07,224040,0,0.00186,0.589,0.571,0.0,0.107,-7.105,0.043,124.995,4
I'm Still Here,Benjy Davis,Benjy Davis,2014-01-21,221960,25,0.118,0.633,0.635,9.29e-06,0.138,-7.985,0.0324,92.006,4
You Are In Love,You Are In Love,Travis Atreo,2015-03-02,254689,0,0.912,0.642,0.194,0.0,0.109,-11.867,0.0407,82.931,4
Chivalry Is Dead,Chivalry Is Dead,Trevor Wesley,2016-11-04,208161,55,0.0471,0.484,0.732,0.0,0.0755,-4.892,0.0705,127.313,4
Capsize,Truce - EP,FRENSHIP,2016-09-02,237706,67,0.0398,0.683,0.708,0.155,0.686,-6.244,0.0305,92.991,4
All Apologies,Universal Mother,Sinéad O'Connor,1994-09-13,157733,30,0.91,0.743,0.0262,0.0241,0.0878,-27.691,0.0363,100.053,4
Winter Song,Snowfall EP,Ingrid Michaelson,2017-11-10,267266,0,0.964,0.574,0.139,2.88e-05,0.133,-14.155,0.0361,81.137,5
Last Text,Last Text,Jacob Sartorius,2016-12-22,192846,46,0.129,0.824,0.327,0.0,0.0982,-9.132,0.0804,91.879,4
Love Someone,YES!,Jason Mraz,2014-07-08,257173,58,0.317,0.582,0.347,0.00678,0.111,-14.769,0.0305,97.957,4
100 Years,Playlist: The Very Best Of Five For Fighting,Five For Fighting,1997,244173,35,0.565,0.636,0.559,9.08e-06,0.0971,-7.454,0.0274,120.487,4
She Is Love,Losing Sleep,Parachute,2009-01-01,145728,0,0.616,0.629,0.174,0.0,0.118,-9.697,0.141,134.297,1
XO,XO,John Mayer,2014-05-27,213626,69,0.749,0.431,0.377,0.0,0.211,-9.753,0.0288,173.67,4
Everglow,A Head Full of Dreams,Coldplay,2015-12-04,282693,68,0.456,0.534,0.445,0.0684,0.112,-9.155,0.0292,146.107,4
Gravity,Little Voice,Sara Bareilles,2007-07-03,232760,66,0.834,0.27,0.275,0.0,0.146,-10.357,0.0356,168.964,4
Piano Man,Piano Man,Billy Joel,1973-11-09,336200,64,0.618,0.334,0.477,4.17e-06,0.312,-8.806,0.0276,179.239,3
Vienna,The Stranger (Legacy Edition),Billy Joel,1977,214240,78,0.659,0.532,0.495,0.0,0.0754,-6.662,0.0343,124.936,4
When I Look to the Sky,My Private Nation,Train,2003-06-03,244640,47,0.086,0.506,0.663,0.0,0.118,-3.972,0.0259,80.299,4
Endlessly,Symphony Soldier,The Cab,2011,236546,50,0.0456,0.515,0.867,0.0,0.138,-5.438,0.106,129.961,4
You're My Best Friend - Remastered 2011,A Night At The Opera (2011 Remaster),Queen,1975-11-21,170786,0,0.148,0.51,0.76,0.0116,0.0706,-6.995,0.0411,118.829,4
Lovely Day,Menagerie,Bill Withers,1977-10-29,254560,76,0.292,0.692,0.651,0.00241,0.105,-8.267,0.0324,97.923,4
Beautiful Thing,Perfectly Imperfect (Japan Version),Grace VanderWaal,2017-05-24,224880,16,0.883,0.502,0.156,0.0,0.0867,-9.155,0.0556,164.191,4
Light The Sky,Perfectly Imperfect (Japan Version),Grace VanderWaal,2017-05-24,229426,9,0.745,0.604,0.26,0.0,0.167,-9.784,0.173,83.422,4
May We All,Dig Your Roots,Florida Georgia Line,2016-08-26,226173,69,0.0409,0.514,0.918,0.0,0.342,-4.306,0.0365,150.033,4
Come First,Bop City,Terror Jr,2016-10-21,171844,45,0.111,0.905,0.216,0.000597,0.0911,-11.331,0.16,95.048,4
Up and Up,Up and Up,Lennon & Maisy,2017-01-13,222274,36,0.563,0.489,0.538,0.0,0.123,-7.369,0.0351,79.518,4
Ophelia,Cleopatra (Deluxe),The Lumineers,2016-02-05,160106,0,0.603,0.664,0.573,0.000604,0.0915,-6.482,0.0276,76.371,4
The Way I Am,Girls And Boys,Ingrid Michaelson,2007,135266,0,0.747,0.882,0.256,4.52e-06,0.109,-9.2,0.0426,119.94,4
Rivers And Roads,The Head And The Heart,The Head And The Heart,2010,284000,0,0.708,0.476,0.207,0.000154,0.0821,-8.814,0.0342,136.508,3
I Was Made For Loving You,Unbreakable Smile,Tori Kelly,2015-10-16,188939,64,0.355,0.374,0.344,0.0,0.0966,-11.94,0.0304,106.415,5
What Would I Do Without You,Good Light,Drew Holcomb & The Neighbors,2014-09-17,172213,0,0.887,0.599,0.333,0.00162,0.141,-11.209,0.0374,90.868,4
Banana Pancakes,In Between Dreams,Jack Johnson,2005-01-01,191906,70,0.602,0.814,0.373,1.7e-05,0.0931,-8.017,0.116,114.548,4
All I Want,In A Perfect World,Kodaline,2012,306386,0,0.161,0.226,0.408,0.131,0.187,-9.74,0.0432,91.341,3
I Love You Will Still Sound The Same,With Love - EP,Oh Honey,2016-05-06,207123,58,0.0348,0.607,0.737,0.0,0.119,-5.714,0.0309,113.96,4
Sleep On The Floor,Cleopatra (Deluxe),The Lumineers,2016-02-05,211840,0,0.249,0.39,0.431,0.0,0.13,-8.045,0.0344,141.993,4
Stubborn Love,The Lumineers,The Lumineers,2012-01-01,277333,0,0.617,0.596,0.555,0.0395,0.275,-11.689,0.0374,115.019,4
Need The Sun To Break,Chaos And The Calm,James Bay,2014-12-15,224813,54,0.102,0.537,0.485,3.83e-06,0.319,-8.131,0.0332,152.012,4
I Got You,From Here To Now To You,Jack Johnson,2013-01-01,179346,65,0.61,0.899,0.399,1.52e-05,0.0923,-6.553,0.038,98.067,4
The Girl,Bring Me Your Love (Special Edition),City and Colour,2008,360093,0,0.838,0.402,0.539,6.86e-05,0.131,-7.567,0.035,108.869,4
Flowers In Your Hair,The Lumineers,The Lumineers,2012-01-01,110560,0,0.741,0.675,0.608,8.73e-05,0.217,-10.088,0.0321,127.451,4
You And Me,Lifehouse,Lifehouse,2005-01-01,195493,0,0.1,0.461,0.446,0.0,0.169,-7.703,0.0267,139.868,3
Make You Feel My Love,19,Adele,2008-01-28,212040,0,0.91,0.325,0.18,0.000633,0.113,-10.647,0.0311,72.416,1
Bloom - Bonus Track,Woodland - EP,The Paper Kites,2013-03-05,210080,15,0.882,0.592,0.416,0.000586,0.112,-9.794,0.0246,96.002,4
