0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Whatever You Like,Paper Trail,T.I.,2008-09-07,249533,74,0.0161,0.68,0.687,0.0,0.261,-6.162,0.0709,150.053,4
Touch The Sky,Late Registration,Kanye West,2005-01-01,236600,0,0.0115,0.524,0.845,0.0,0.434,-4.912,0.348,98.388,1
Comin Out Strong (feat. The Weeknd),HNDRXX,Future,2017-07-27,254369,63,0.29,0.628,0.481,0.0,0.118,-7.775,0.475,108.761,5
The Show Goes On,Lasers,Lupe Fiasco,2011-03-04,239613,71,0.0189,0.591,0.889,0.0,0.155,-3.839,0.115,143.067,4
Keep It Real,Beautiful Loser,KYLE,2013-08-05,228650,0,0.219,0.613,0.686,0.0,0.369,-6.412,0.423,137.843,4
She Wanna Party (feat. Millie Go Lightly),Beautiful Thugger Girls,Young Thug,2017-06-16,250586,47,0.125,0.578,0.5,0.0,0.235,-6.656,0.271,104.095,5
F With U (feat. Ty Dolla $ign),7 Series,Kid Ink,2017-05-05,179533,51,0.4,0.578,0.528,0.0,0.149,-7.169,0.274,98.555,4
Don't Quit (feat. Travis Scott & Jeremih),Grateful,DJ Khaled,2017-06-22,229146,47,0.015,0.652,0.827,0.0,0.432,-3.98,0.0445,100.011,4
goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,243836,84,0.0847,0.841,0.728,0.0,0.149,-3.37,0.0484,130.049,4
wokeuplikethis*,Playboi Carti,Playboi Carti,2017-04-14,235535,75,0.0138,0.785,0.62,0.0,0.15,-6.667,0.254,78.477,4
BUTTERFLY EFFECT,BUTTERFLY EFFECT,Travis Scott,2017-05-18,190677,0,0.0714,0.763,0.598,0.0,0.112,-6.865,0.0539,140.987,4
Despacito (Featuring Daddy Yankee),Despacito (Featuring Daddy Yankee),Luis Fonsi,2017-01-13,228200,1,0.209,0.66,0.786,0.0,0.112,-4.757,0.17,177.833,4
Ni**as In Paris,Top Five (Music From And Inspired By The Motion Picture),Various Artists,2014-12-09,219320,56,0.0763,0.757,0.882,0.0,0.251,-6.125,0.248,140.047,4
Despacito - Remix,Despacito Feat. Justin Bieber (Remix),Luis Fonsi,2017-04-17,228826,1,0.229,0.694,0.815,0.0,0.0924,-4.328,0.12,88.931,4
iSpy (feat. Lil Yachty),iSpy (feat. Lil Yachty),KYLE,2016-12-02,253106,72,0.378,0.746,0.653,0.0,0.229,-6.745,0.289,75.016,4
DNA.,DAMN.,Kendrick Lamar,2017-04-14,185946,79,0.00454,0.638,0.523,0.0,0.0842,-6.664,0.357,139.913,4
HUMBLE.,DAMN.,Kendrick Lamar,2017-04-14,177000,83,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0.102,150.011,4
Trophies,Rise Of An Empire (Deluxe Edition),Young Money,2014-01-01,188320,74,0.155,0.746,0.687,0.0,0.137,-7.475,0.382,143.931,4
XO Tour Llif3,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,182706,82,0.00264,0.732,0.75,0.0,0.109,-6.366,0.231,155.096,4
Mask Off,FUTURE,Future,2017-06-30,204600,81,0.0102,0.833,0.434,0.0219,0.165,-8.795,0.431,150.062,4
I'm On Fire (Beam Me Up) (feat. Renzo),I'm On Fire (Beam Me Up) (feat. Renzo) - Single,3rddy Baby,2010-12-23,265786,38,0.0243,0.627,0.921,1.37e-06,0.0902,-1.542,0.0997,159.973,4
$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),Professional Rapper,Lil Dicky,2015-07-31,290835,0,0.114,0.858,0.697,0.0,0.224,-5.361,0.23,98.012,4
A Milli,Tha Carter III,Lil Wayne,2008-06-10,221840,70,0.0387,0.674,0.695,0.00202,0.194,-8.636,0.278,151.486,4
6 Foot 7 Foot,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,248586,2,0.000707,0.365,0.751,0.0,0.318,-5.429,0.304,79.119,4
Forever,Relapse: Refill,Eminem,2009-05-15,357706,0,0.249,0.457,0.906,0.0,0.182,-2.278,0.342,104.02,5
Not Afraid,Recovery,Eminem,2010-06-18,248133,0,0.543,0.854,0.954,0.0,0.201,-1.185,0.246,114.609,5
Right Above It,I Am Not A Human Being,Lil Wayne,2010-01-01,271946,69,0.0435,0.376,0.841,0.0,0.578,-4.348,0.356,76.052,4
Stronger,Graduation,Kanye West,2007-09-11,311866,0,0.00728,0.625,0.726,0.0,0.318,-7.731,0.155,103.98,4
FML,The Life Of Pablo,Kanye West,2016-06-10,236120,66,0.329,0.527,0.415,0.0,0.195,-7.184,0.131,125.357,4
pick up the phone,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,252256,71,0.114,0.711,0.739,0.0,0.226,-3.804,0.129,136.919,4
Do U Love Me,Beautiful Thugger Girls,Young Thug,2017-06-16,209573,42,0.0134,0.8,0.607,0.0,0.257,-8.399,0.251,101.926,4
Relationship (feat. Future),Beautiful Thugger Girls,Young Thug,2017-06-16,215306,69,0.00252,0.842,0.597,0.0,0.124,-6.336,0.0627,145.992,4
On Fire,Beautiful Thugger Girls,Young Thug,2017-06-16,239800,41,0.26,0.773,0.422,0.0,0.279,-7.242,0.324,154.106,4
Trap Paris (feat. Quavo & Ty Dolla $ign),bloom,Machine Gun Kelly,2017-05-12,203000,50,0.0242,0.967,0.646,2.31e-06,0.0916,-4.818,0.0593,124.994,4
Goldie,LONG.LIVE.A$AP (Deluxe Version),A$AP Rocky,2013,192066,65,0.228,0.697,0.849,4.52e-05,0.493,-4.953,0.248,81.956,4
Whatever You Need (feat. Chris Brown & Ty Dolla $ign),Wins & Losses,Meek Mill,2017-07-21,205373,53,0.0254,0.519,0.57,0.0,0.0821,-7.366,0.202,164.155,4
It's Secured (feat. Nas & Travis Scott),Grateful,DJ Khaled,2017-06-22,219093,38,0.0397,0.511,0.852,0.0,0.665,-2.886,0.301,162.038,4
GOD.,DAMN.,Kendrick Lamar,2017-04-14,248826,62,0.0347,0.706,0.557,0.0,0.276,-5.8,0.0813,132.98,4
Love Me,I Am Not A Human Being II (Deluxe),Lil Wayne,2013-01-01,253440,71,0.0119,0.674,0.608,0.0,0.103,-6.628,0.0334,124.952,4
Promise (feat. Fetty Wap),Summer In The Winter,Kid Ink,2015-12-25,224240,62,0.0599,0.797,0.469,0.0,0.0753,-8.112,0.0646,103.057,4
wonderful,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,216945,66,0.0737,0.769,0.569,0.0,0.0571,-5.591,0.0786,146.062,4
Battle Scars (with Guy Sebastian),"Food & Liquor II: The Great American Rap Album, Pt. 1",Lupe Fiasco,2012-09-25,250320,68,0.186,0.517,0.811,0.0,0.105,-4.526,0.286,168.269,4
POWER,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,292093,78,0.0161,0.542,0.914,0.0,0.744,-4.747,0.113,153.993,4
"On Everything (feat. Travis Scott, Rick Ross & Big Sean)",Grateful,DJ Khaled,2017-06-22,233293,38,0.0232,0.542,0.755,0.0,0.225,-3.68,0.0614,168.22,4
Wyclef Jean,JEFFERY,Young Thug,2016-08-26,236293,63,0.124,0.863,0.576,0.0,0.143,-5.687,0.239,132.054,4
No Option,Stoney (Deluxe),Post Malone,2016-12-09,179826,67,0.0757,0.575,0.734,0.0,0.241,-4.949,0.057,83.986,4
Father Stretch My Hands Pt. 1,The Life Of Pablo,Kanye West,2016-06-10,135920,82,0.118,0.724,0.573,0.0,0.538,-4.113,0.0549,113.088,4
"Whatever (feat. Future, Young Thug, Rick Ross & 2 Chainz)",Grateful,DJ Khaled,2017-06-22,299613,32,0.0281,0.768,0.7,0.0,0.442,-3.395,0.306,130.101,4
Digits,Slime Season 3,Young Thug,2016-03-25,176386,67,0.0325,0.769,0.632,0.0,0.116,-4.228,0.0537,131.932,4
The Man,Lift Your Spirit,Aloe Blacc,2013-01-01,255906,0,0.0332,0.531,0.77,0.0,0.235,-7.205,0.0434,85.996,4
Who (feat. Young Thug),Zone,Future,2017-02-10,192724,30,0.11,0.846,0.574,0.0,0.196,-8.308,0.238,110.047,4
Champions,Champions,Various Artists,2016-06-10,334253,66,0.0623,0.692,0.774,0.0,0.873,-2.48,0.0876,134.952,4
Gorgeous,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,357653,71,0.0207,0.598,0.713,0.000175,0.431,-3.625,0.0326,91.964,4
Dark Fantasy,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,280786,71,0.274,0.599,0.587,0.0,0.167,-5.919,0.0423,87.998,4
Amazing,808s & Heartbreak (Softpak),Kanye West,2008-11-24,238333,0,0.216,0.588,0.554,0.118,0.0619,-8.406,0.0545,146.133,4
Too Many Years,Lil Big Pac,Kodak Black,2016-06-10,196336,0,0.0233,0.664,0.704,0.0,0.112,-6.859,0.0974,147.067,4
The Next Episode,2001 (Explicit Version),Dr. Dre,1999-11-16,161600,1,0.0313,0.92,0.891,0.0,0.083,-2.398,0.253,95.295,4
Mr. Carter,Tha Carter III,Lil Wayne,2008-06-10,316266,60,0.0444,0.485,0.71,0.0,0.35,-6.288,0.364,170.942,4
Lollipop,Tha Carter III,Lil Wayne,2008-06-10,299333,70,0.056,0.829,0.428,0.00413,0.137,-9.469,0.0831,148.075,4
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Know No Better (feat. Quavo),Major Lazer,2017-05-31,225849,40,0.132,0.738,0.814,9.64e-06,0.126,-4.414,0.0999,119.041,4
Buy The World,Buy The World,Mike WiLL Made-It,2014-06-17,226693,60,0.0406,0.793,0.631,0.000478,0.207,-6.109,0.0998,119.971,4
Erase Your Social,The Perfect LUV Tape,Lil Uzi Vert,2016-08-10,199993,73,0.694,0.705,0.609,0.0,0.234,-5.728,0.0729,140.058,4
Reminder - Remix,Reminder (Remix),The Weeknd,2017-08-01,221968,54,0.153,0.751,0.654,0.0,0.104,-5.665,0.206,160.035,4
X,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,173797,56,0.0043,0.623,0.58,0.0,0.394,-7.076,0.332,163.159,4
President Carter,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,255373,0,0.689,0.676,0.618,0.00821,0.127,-7.495,0.196,79.799,4
Myself,NAV,NAV,2017-02-24,226040,71,0.648,0.749,0.398,1.26e-06,0.115,-7.44,0.171,80.032,4
Good For It,NAV,NAV,2017-02-24,159000,52,0.0051,0.781,0.792,0.0,0.563,-6.68,0.358,160.042,4
No Complaints,No Complaints,Metro Boomin,2017-06-23,261733,0,0.0829,0.913,0.498,0.0369,0.0799,-10.742,0.165,123.975,4
NAV,NAV,NAV,2017-02-24,182880,52,0.0273,0.649,0.561,0.0,0.122,-6.297,0.102,170.036,4
The Way Life Goes (feat. Oh Wonder),Luv Is Rage 2,Lil Uzi Vert,2017-08-25,221746,80,0.617,0.703,0.757,0.0,0.106,-3.612,0.05,82.008,4
Supersoaka,7 Series,Kid Ink,2017-05-05,195413,29,0.0362,0.811,0.675,0.000274,0.133,-5.723,0.115,86.043,4
I8,Cook X,Cook Laflare,2017-04-29,218409,0,0.0221,0.78,0.518,0.0,0.138,-10.899,0.128,142.02,4
Love U Better (feat. Lil Wayne & The-Dream),Beach House 3,Ty Dolla $ign,2017-10-27,181880,55,0.0802,0.645,0.541,0.0,0.325,-6.312,0.0385,95.061,4
Patek Water (feat. Offset),SUPER SLIMEY,Future,2017-10-20,189480,54,0.274,0.86,0.561,0.0,0.108,-5.757,0.185,152.984,4
Drip on Me,SUPER SLIMEY,Future,2017-10-20,199840,50,0.00362,0.834,0.618,2.67e-05,0.126,-7.653,0.231,135.889,4
Real Love,SUPER SLIMEY,Future,2017-10-20,242346,50,0.0201,0.75,0.579,6.4e-05,0.219,-6.256,0.0856,145.949,4
All Of The Lights,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,299613,76,0.0796,0.531,0.803,1.71e-05,0.176,-3.284,0.0717,142.113,4
I Get the Bag (feat. Migos),Mr. Davis,Gucci Mane,2017-10-13,233087,70,0.0232,0.89,0.633,0.000343,0.0993,-5.475,0.168,139.948,4
Get Right Witcha,Culture,Migos,2017-04-07,257545,12,0.0646,0.95,0.743,1.11e-05,0.103,-5.861,0.238,136.983,4
Get Right Witcha,Culture,Migos,2017-04-07,257545,12,0.0646,0.95,0.743,1.11e-05,0.103,-5.861,0.238,136.983,4
Broccoli (feat. Lil Yachty),Big Baby DRAM,DRAM,2016-10-21,225205,62,0.236,0.886,0.525,0.0,0.057,-7.39,0.131,145.99,4
I Like Me Better,I Like Me Better,Lauv,2017-05-19,197436,3,0.535,0.752,0.505,2.55e-06,0.104,-7.621,0.253,91.97,4
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,Calvin Harris,2017-06-30,223413,79,0.0642,0.893,0.745,0.0,0.0943,-3.105,0.0571,101.018,4
Two High,Two High,Moon Taxi,2017-05-05,213226,42,0.0933,0.65,0.765,0.00457,0.119,-4.603,0.0464,107.015,4
Mama,Jonas Blue: Electronic Nature - The Mix 2017,Jonas Blue,2017-07-14,181614,51,0.091,0.739,0.792,0.0,0.0516,-4.256,0.0418,104.016,4
Slow Hands,Flicker (Deluxe),Niall Horan,2017-10-20,188174,0,0.0129,0.734,0.418,0.0,0.0579,-6.678,0.0425,85.909,4
More Than You Know,More Than You Know,Axwell /\ Ingrosso,2017-07-28,203000,0,0.034,0.644,0.743,0.0,0.257,-5.002,0.0355,123.074,4
Wild Thoughts (feat. Rihanna & Bryson Tiller),Grateful,DJ Khaled,2017-06-22,204173,73,0.0329,0.671,0.672,0.0,0.118,-3.094,0.0688,97.979,4
Summer Air,Summer Air,ItaloBrothers,2017-04-28,183587,62,0.0635,0.755,0.751,0.0,0.0812,-4.034,0.0748,102.002,4
Degas Park,Mtv1987,Kevin Abstract,2015-12-25,260937,0,0.265,0.67,0.535,0.0,0.186,-8.269,0.0423,104.922,4
Back to You (feat. Bebe Rexha & Digital Farm Animals),Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,2017-07-21,190427,69,0.207,0.683,0.53,0.0,0.394,-4.918,0.142,75.016,4
Most Girls,Most Girls,Hailee Steinfeld,2017-04-28,204400,0,0.0416,0.755,0.57,0.0,0.0891,-7.132,0.0888,102.991,4
Bon appétit,Witness,Katy Perry,2017-06-09,227821,0,0.111,0.797,0.792,7.88e-05,0.24,-5.758,0.0607,106.038,4
You & Me,Gossip Columns,Marc E. Bassy,2017-10-13,218493,62,0.0413,0.449,0.635,0.0,0.188,-8.301,0.275,84.414,4
Get Low (with Liam Payne),Get Low (with Liam Payne),Zedd,2017-07-06,204583,0,0.0215,0.716,0.917,7.91e-06,0.0515,-3.674,0.0527,107.969,4
Show Me Love - EDX Remix / Radio Edit,Show Me Love (EDX Remix / Radio Edit),Sam Feldt,2015-06-14,180336,63,0.297,0.832,0.659,0.000811,0.0704,-5.831,0.0677,121.022,4
Its Every Night Sis,Its Every Night Sis,Ricegum,2017-06-09,155193,45,0.0244,0.887,0.784,0.0,0.112,-5.598,0.199,98.984,4
It's Everyday Bro,It's Everyday Bro,Jake Paul,2017-05-30,217678,50,0.00142,0.79,0.714,0.0,0.111,-7.86,0.202,150.033,5
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Grateful,DJ Khaled,2017-06-22,288600,72,0.0552,0.609,0.668,0.0,0.167,-4.284,0.0367,80.924,4
Broccoli (feat. Lil Yachty),Big Baby DRAM,DRAM,2016-10-21,225205,62,0.236,0.886,0.525,0.0,0.057,-7.39,0.131,145.99,4
do re mi,digital druglord,blackbear,2017-04-21,212027,3,0.00522,0.745,0.593,5.25e-06,0.123,-6.35,0.0526,111.002,3
Do What I Want,The Perfect LUV Tape,Lil Uzi Vert,2016-08-10,175203,66,0.106,0.681,0.701,0.0,0.208,-6.336,0.0767,139.952,4
Y.G.M.F.U.,Y.G.M.F.U.,Rachelle Maust,2017-08-02,153276,25,0.36,0.827,0.521,0.0,0.24,-9.394,0.227,105.058,4
Down (feat. Gucci Mane),Fifth Harmony,Fifth Harmony,2017-08-25,165200,36,0.0162,0.53,0.512,7.04e-05,0.128,-7.094,0.133,196.121,4
All Night (feat. Knox Fortune),Coloring Book,Chance the Rapper,2016-05-27,141542,64,0.0358,0.704,0.777,0.0,0.151,-5.729,0.195,111.921,4
Pretty Girl - Cheat Codes X CADE Remix,Pretty Girl (Cheat Codes X CADE Remix),Maggie Lindemann,2017-03-02,193613,70,0.15,0.703,0.868,0.132,0.104,-4.661,0.0291,121.03,4
I Want You Back,Diana Ross Presents The Jackson 5,The Jackson 5,1969-12-18,176333,0,0.29,0.639,0.548,9.68e-05,0.366,-13.534,0.0394,98.359,4
Hit Me Back feat. Blackbear,Hit Me Back feat. Blackbear,Jacob Sartorius,2017-06-26,157459,34,0.00836,0.786,0.643,0.0,0.0586,-4.715,0.0777,92.956,4
8TEEN,American Teen,Khalid,2017-04-27,228600,77,0.225,0.83,0.585,0.00209,0.0576,-5.802,0.0366,105.03,4
Strip That Down,Strip That Down,Liam Payne,2017-05-18,204502,0,0.246,0.869,0.485,0.0,0.0765,-5.595,0.0545,106.028,4
Sorry Not Sorry,Tell Me You Love Me (Deluxe),Demi Lovato,2017-09-29,203760,0,0.0214,0.704,0.633,0.0,0.29,-6.923,0.241,144.021,4
Fetish (feat. Gucci Mane),Fetish (feat. Gucci Mane),Selena Gomez,2017-07-13,186112,0,0.0204,0.708,0.61,4.45e-06,0.0641,-4.522,0.0574,123.038,4
Rich Love (with Seeb),Rich Love,OneRepublic,2017-07-14,201256,0,0.183,0.593,0.868,0.0,0.365,-3.573,0.295,104.988,4
Your Song,Your Song,Rita Ora,2017-05-25,180757,64,0.158,0.855,0.624,0.0,0.0513,-4.093,0.0488,117.959,4
Look What You Made Me Do,Look What You Made Me Do,Taylor Swift,2017-08-24,211859,0,0.213,0.773,0.68,1.57e-05,0.122,-6.378,0.141,128.062,4
What Lovers Do (feat. SZA),Red Pill Blues (Deluxe),Maroon 5,2017-11-03,199849,0,0.0786,0.795,0.615,2.98e-06,0.0855,-5.211,0.0671,110.009,4
When You're Gone,On A Day Like Today,Bryan Adams,1998-01-01,204893,69,0.000299,0.546,0.931,2.92e-05,0.11,-6.344,0.0341,125.495,4
Lean on Me,Still Bill,Bill Withers,1972-05-01,258834,70,0.782,0.619,0.22,1.19e-05,0.124,-13.843,0.0672,75.143,4
Havana (feat. Young Thug),Havana (feat. Young Thug),Camila Cabello,2017-08-03,216896,2,0.186,0.768,0.517,3.8e-05,0.104,-4.323,0.0312,104.992,4
"I'll Be There for You - Theme From ""Friends""",L.P.,The Rembrandts,1995-05-02,188359,68,0.0717,0.32,0.917,0.0,0.169,-5.903,0.0771,190.757,4
Make Me... (feat. G-Eazy),Glory (Deluxe Version),Britney Spears,2016-11-15,230960,17,0.146,0.701,0.7,0.0,0.206,-6.672,0.0925,122.984,4
Take My Side,Policy,Will Butler,2015-03-10,228563,0,0.00487,0.296,0.926,0.0817,0.126,-4.043,0.0428,189.704,4
Everyday it Starts,Content Nausea,Parquet Courts,2014-11-11,176026,0,0.117,0.653,0.394,0.554,0.0674,-8.892,0.031,168.015,4
Content Nausea,Content Nausea,Parquet Courts,2014-11-11,183999,0,0.17,0.27,0.747,0.863,0.167,-7.287,0.0527,126.042,1
Urban Ease,Content Nausea,Parquet Courts,2014-11-11,55906,0,0.655,0.356,0.409,0.83,0.144,-16.534,0.0329,85.627,4
Slide Machine,Content Nausea,Parquet Courts,2014-11-11,262426,0,0.298,0.641,0.623,0.843,0.184,-7.125,0.0272,109.092,4
Kevlar Walls,Content Nausea,Parquet Courts,2014-11-11,59093,0,0.273,0.538,0.356,0.894,0.114,-14.71,0.0611,153.76,4
Pretty Machines,Content Nausea,Parquet Courts,2014-11-11,281333,0,0.469,0.62,0.849,0.819,0.172,-6.246,0.031,124.474,4
Psycho Structures,Content Nausea,Parquet Courts,2014-11-11,173106,0,0.293,0.583,0.64,0.667,0.332,-8.302,0.0312,147.071,4
The Map,Content Nausea,Parquet Courts,2014-11-11,175093,0,0.00141,0.504,0.582,0.00141,0.127,-7.905,0.0319,142.16,3
These Boots Are Made for Walkin',Content Nausea,Parquet Courts,2014-11-11,211333,0,0.141,0.494,0.712,2.88e-06,0.114,-8.502,0.0769,164.807,4
Insufferable,Content Nausea,Parquet Courts,2014-11-11,95920,0,0.0314,0.572,0.793,0.000839,0.553,-4.952,0.0685,119.755,4
No Concept,Content Nausea,Parquet Courts,2014-11-11,43253,0,0.753,0.563,0.413,0.971,0.0972,-17.773,0.0332,88.583,4
Uncast Shadow of a Southern Myth,Content Nausea,Parquet Courts,2014-11-11,386760,0,0.34,0.468,0.58,0.821,0.0737,-8.131,0.0278,76.27,4
Bodies Made Of,Sunbathing Animal,Parquet Courts,2014-06-02,201253,0,0.174,0.493,0.748,0.0229,0.0829,-4.523,0.0313,110.809,4
Black And White,Sunbathing Animal,Parquet Courts,2014-06-02,182986,0,0.00562,0.314,0.975,0.822,0.345,-4.214,0.0927,174.212,4
Dear Ramona,Sunbathing Animal,Parquet Courts,2014-06-02,154773,0,0.67,0.773,0.495,0.0374,0.216,-8.913,0.032,95.719,4
What Color Is Blood,Sunbathing Animal,Parquet Courts,2014-06-02,204546,0,0.333,0.665,0.897,0.528,0.464,-5.013,0.0312,115.563,4
Vienna II,Sunbathing Animal,Parquet Courts,2014-06-02,62186,0,0.625,0.725,0.822,0.0887,0.288,-5.47,0.0376,97.075,4
Always Back In Town,Sunbathing Animal,Parquet Courts,2014-06-02,157933,0,0.489,0.335,0.914,0.816,0.428,-4.773,0.073,168.044,4
She's Rolling,Sunbathing Animal,Parquet Courts,2014-06-02,393120,0,0.00825,0.221,0.643,0.84,0.0687,-4.947,0.0339,176.993,4
Sunbathing Animal,Sunbathing Animal,Parquet Courts,2014-06-02,232360,0,0.0206,0.316,0.989,0.00529,0.592,-2.13,0.0965,173.707,4
Up All Night,Sunbathing Animal,Parquet Courts,2014-06-02,62213,0,0.547,0.535,0.778,0.753,0.161,-10.1,0.0386,154.611,4
Instant Disassembly,Sunbathing Animal,Parquet Courts,2014-06-02,432026,0,0.286,0.512,0.623,0.27,0.123,-6.58,0.0346,168.97,4
Ducking And Dodging,Sunbathing Animal,Parquet Courts,2014-06-02,269346,0,0.806,0.815,0.464,1.86e-06,0.343,-6.858,0.788,117.194,4
Raw Milk,Sunbathing Animal,Parquet Courts,2014-06-02,239746,0,0.887,0.472,0.466,0.0187,0.124,-8.154,0.0313,155.441,4
Into The Garden,Sunbathing Animal,Parquet Courts,2014-06-02,180506,0,0.6,0.293,0.436,0.521,0.0955,-11.278,0.0292,75.721,3
Everyday it Starts,Content Nausea,Parquet Courts,2014-11-11,176026,0,0.117,0.653,0.394,0.554,0.0674,-8.892,0.031,168.015,4
Content Nausea,Content Nausea,Parquet Courts,2014-11-11,183999,0,0.17,0.27,0.747,0.863,0.167,-7.287,0.0527,126.042,1
Urban Ease,Content Nausea,Parquet Courts,2014-11-11,55906,0,0.655,0.356,0.409,0.83,0.144,-16.534,0.0329,85.627,4
Slide Machine,Content Nausea,Parquet Courts,2014-11-11,262426,0,0.298,0.641,0.623,0.843,0.184,-7.125,0.0272,109.092,4
Kevlar Walls,Content Nausea,Parquet Courts,2014-11-11,59093,0,0.273,0.538,0.356,0.894,0.114,-14.71,0.0611,153.76,4
Pretty Machines,Content Nausea,Parquet Courts,2014-11-11,281333,0,0.469,0.62,0.849,0.819,0.172,-6.246,0.031,124.474,4
Psycho Structures,Content Nausea,Parquet Courts,2014-11-11,173106,0,0.293,0.583,0.64,0.667,0.332,-8.302,0.0312,147.071,4
The Map,Content Nausea,Parquet Courts,2014-11-11,175093,0,0.00141,0.504,0.582,0.00141,0.127,-7.905,0.0319,142.16,3
These Boots Are Made for Walkin',Content Nausea,Parquet Courts,2014-11-11,211333,0,0.141,0.494,0.712,2.88e-06,0.114,-8.502,0.0769,164.807,4
Insufferable,Content Nausea,Parquet Courts,2014-11-11,95920,0,0.0314,0.572,0.793,0.000839,0.553,-4.952,0.0685,119.755,4
No Concept,Content Nausea,Parquet Courts,2014-11-11,43253,0,0.753,0.563,0.413,0.971,0.0972,-17.773,0.0332,88.583,4
Uncast Shadow of a Southern Myth,Content Nausea,Parquet Courts,2014-11-11,386760,0,0.34,0.468,0.58,0.821,0.0737,-8.131,0.0278,76.27,4
Master Of My Craft,Light Up Gold,Parquet Courts,2013-01-15,190346,33,0.0337,0.162,0.866,0.85,0.581,-6.778,0.0685,187.613,4
Borrowed Time,Light Up Gold,Parquet Courts,2013-01-15,152040,37,0.0459,0.4,0.723,0.828,0.549,-7.233,0.0311,92.301,4
Donuts Only,Light Up Gold,Parquet Courts,2013-01-15,81280,21,0.0914,0.461,0.486,0.0482,0.468,-7.195,0.0462,121.809,4
Yr No Stoner,Light Up Gold,Parquet Courts,2013-01-15,110813,24,0.329,0.554,0.874,0.0484,0.132,-7.236,0.0528,122.524,4
Yonder Is Closer to the Heart,Light Up Gold,Parquet Courts,2013-01-15,179773,21,0.102,0.317,0.887,0.304,0.099,-6.807,0.0425,91.906,4
Careers In Combat,Light Up Gold,Parquet Courts,2013-01-15,67453,26,0.27,0.4,0.8,0.823,0.322,-7.438,0.0632,112.614,4
Light Up Gold I,Light Up Gold,Parquet Courts,2013-04-15,18840,0,0.991,0.394,0.00569,0.264,0.33,-21.279,0.0445,85.743,4
"Light Up Gold, Pt. 2",Light Up Gold,Parquet Courts,2013-01-15,73560,24,0.234,0.341,0.876,3.92e-05,0.122,-7.013,0.0733,90.333,4
N Dakota,Light Up Gold,Parquet Courts,2013-01-15,139333,29,0.463,0.658,0.558,0.0183,0.113,-9.88,0.031,115.081,4
Stoned And Starving,Light Up Gold,Parquet Courts,2013-01-15,311680,42,0.274,0.236,0.882,0.875,0.131,-7.426,0.0586,169.735,4
No Ideas,Light Up Gold,Parquet Courts,2013-01-15,157226,17,0.0603,0.444,0.498,0.0354,0.109,-7.485,0.0318,108.8,4
Caster Of Worthless Spells,Light Up Gold,Parquet Courts,2013-01-15,78013,19,0.0712,0.351,0.813,0.959,0.371,-7.654,0.044,104.544,1
Disney P.T.,Light Up Gold,Parquet Courts,2013-01-15,72840,18,0.322,0.175,0.918,0.219,0.865,-6.807,0.0628,199.701,4
Tears O Plenty,Light Up Gold,Parquet Courts,2013-01-15,195893,19,0.0591,0.462,0.724,0.374,0.198,-8.119,0.0507,131.92,4
Picture Of Health,Light Up Gold,Parquet Courts,2013-01-15,164520,17,0.259,0.285,0.702,0.695,0.187,-9.366,0.036,98.711,4
Danger in the Club,Danger in the Club,Palma Violets,2015-05-04,206991,0,0.0291,0.236,0.839,0.0145,0.103,-3.885,0.0449,127.563,4
Best of Friends,180,Palma Violets,2013-02-25,210067,0,8.55e-06,0.237,0.88,0.84,0.085,-3.945,0.0505,130.144,4
Step Up for the Cool Cats,180,Palma Violets,2013-02-25,188000,0,0.00114,0.217,0.849,0.149,0.1,-5.139,0.0519,129.913,4
All the Garden Birds,180,Palma Violets,2013-02-25,190160,0,0.119,0.27,0.858,0.609,0.1,-3.64,0.0395,131.633,4
Rattlesnake Highway,180,Palma Violets,2013-02-25,156053,0,1.66e-05,0.246,0.882,0.622,0.19,-3.183,0.049,170.013,4
Chicken Dippers,180,Palma Violets,2013-02-25,188706,0,0.0161,0.43,0.931,0.405,0.1,-3.578,0.036,107.978,4
Last of the Summer Wine,180,Palma Violets,2013-02-25,249920,0,0.689,0.213,0.767,0.0209,0.0838,-5.49,0.0679,128.397,4
Tom the Drum,180,Palma Violets,2013-02-25,152426,0,0.0319,0.424,0.914,0.941,0.127,-3.209,0.049,78.619,4
Johnny Bagga' Donuts,180,Palma Violets,2013-02-25,187786,0,0.0114,0.145,0.871,0.282,0.0945,-2.918,0.0512,141.411,4
