0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Black Magic,Get Weird (Deluxe),Little Mix,2015-11-06,211773,2,0.0352,0.777,0.896,0.0,0.317,-4.467,0.0619,111.987,4
Wings,DNA: The Deluxe Edition,Little Mix,2012,219733,1,0.000673,0.738,0.875,0.000556,0.285,-3.141,0.127,114.962,4
Wanted,Hunter Hayes (Encore),Hunter Hayes,2011,228840,67,0.268,0.421,0.476,0.0,0.0816,-7.692,0.0298,169.784,4
LA Devotee,Death of a Bachelor,Panic! At The Disco,2016-01-15,196520,66,0.00043,0.49,0.848,8.49e-06,0.0665,-5.05,0.0645,175.998,4
House of Memories,Death of a Bachelor,Panic! At The Disco,2016-01-15,208706,86,0.00272,0.506,0.817,0.0,0.0486,-5.051,0.0335,109.952,4
Nine in the Afternoon - Single Mix,Pretty. Odd.,Panic! At The Disco,2008-03-21,191560,63,0.0843,0.405,0.689,0.0,0.207,-5.75,0.0365,155.189,4
Domino,Who You Are (Platinum Edition),Jessie J,2011-01-01,231840,75,0.0117,0.758,0.557,0.0,0.0418,-4.568,0.034,126.986,4
The Way That You Do,Austin & Ally,Austin Moon,2012-01-01,158680,42,0.00409,0.704,0.674,0.0,0.171,-5.101,0.0363,121.026,4
A Billion Hits,Austin & Ally,Austin Moon,2012-01-01,188346,47,0.00129,0.675,0.901,0.0,0.0509,-4.534,0.0488,137.956,4
C'Mon,Warrior,Kesha,2012-11-28,214333,0,0.00657,0.558,0.781,0.00144,0.102,-5.448,0.0963,126.025,4
Jessie's Girl (Glee Cast Version),"Glee: The Music, The Complete Season One",Glee Cast,2010-09-14,194466,47,0.0144,0.736,0.843,0.0,0.0952,-5.654,0.0511,131.049,4
Miss Movin' On,Reflection (Japan Deluxe Edition),Fifth Harmony,2014,194253,29,0.0297,0.464,0.845,6.4e-06,0.302,-2.927,0.0508,75.029,4
Can't Stop Dancin',Can't Stop Dancin',Becky G,2014-11-04,198852,63,0.00545,0.645,0.669,0.00138,0.0997,-7.946,0.0638,100.052,4
Make It In America (feat. Victoria Justice),Victorious 2.0: More Music From The Hit TV Show (feat. Victoria Justice),Victorious Cast,2012-09-14,200800,34,0.00844,0.666,0.874,0.0,0.107,-4.378,0.0299,140.024,4
Loser Like Me,"Glee: The Music, The Complete Season Two",Glee Cast,2012-08-28,199000,36,0.00331,0.701,0.864,0.0,0.0421,-4.351,0.0631,106.032,4
She's Not There,"Glee: The Music, The Complete Season Two",Glee Cast,2012-08-28,148013,27,0.0227,0.653,0.883,0.00209,0.141,-4.406,0.0303,131.036,4
You Get What You Give (Glee Cast Version),"Glee: The Music, The Complete Season Three",Glee Cast,2012-08-28,285493,23,0.0233,0.633,0.955,0.0,0.0948,-3.86,0.0326,113.936,4
Can't Fight This Feeling - Cover of REO Speedwagon,"Glee: The Music, Volume 1",Glee Cast,2009-11-02,210800,42,0.112,0.313,0.573,0.0,0.11,-6.05,0.0324,155.839,4
Take A Bow - Cover of Rihanna,"Glee: The Music, Volume 1",Glee Cast,2009-11-02,216666,44,0.406,0.622,0.526,0.0,0.115,-7.887,0.0531,81.97,4
Teenage Dream - Acoustic,"Glee: The Music, The Complete Season Four",Glee Cast,2014-01-14,225346,53,0.738,0.493,0.362,0.0,0.0966,-9.56,0.0385,129.657,4
Who Says,When The Sun Goes Down,Selena Gomez & The Scene,2011-01-01,195613,76,0.0843,0.682,0.927,0.0,0.149,-2.915,0.0479,101.019,4
My First Kiss (feat. Ke$ha),Streets Of Gold,3OH!3,2010-06-25,192440,62,0.00564,0.682,0.889,0.0,0.36,-4.166,0.0804,138.021,4
Halo / Walking On Sunshine,"Glee: The Music, The Complete Season One",Glee Cast,2010-09-14,125013,49,0.066,0.243,0.91,3.37e-06,0.137,-5.193,0.111,193.95,4
Sexy Bitch (feat. Akon) - Extended,One Love (Club Version),David Guetta,2009-11-27,312000,56,0.0181,0.963,0.298,0.0156,0.0756,-5.748,0.125,130.014,4
Love Like Woe,"I'm Alive, I'm Dreaming (Deluxe)",The Ready Set,2010-06-14,200453,55,0.139,0.697,0.775,0.0,0.0737,-4.106,0.0636,90.015,4
Dangerous Woman,Dangerous Woman,Ariana Grande,2016-05-20,235946,0,0.0612,0.677,0.604,0.0,0.353,-5.32,0.0385,134.052,3
Keep Holding On - Cover of Avril Lavigne,"Glee: The Music, Volume 1",Glee Cast,2009-11-02,244333,49,0.175,0.309,0.633,0.0,0.483,-6.303,0.0345,160.714,3
Endless Love - Cover of Diana Ross and Lionel Richie,"Glee: The Music, Volume 2",Glee Cast,2009-12-08,262826,38,0.763,0.24,0.471,3.28e-05,0.106,-7.593,0.0305,87.255,4
Lady Is A Tramp (Glee Cast Version),"Glee: The Music, Volume 3 Showstoppers",Glee Cast,2010-05-18,166200,30,0.159,0.326,0.687,0.0,0.341,-3.785,0.0531,200.035,4
It's All Coming Back To Me Now (Glee Cast Version),"Glee: The Music, The Complete Season Three",Glee Cast,2012-08-28,322933,48,0.406,0.269,0.516,0.0,0.117,-7.361,0.0366,178.174,4
Everytime We Touch - Radio Edit,Everytime We Touch,Cascada,2006,199120,58,0.004,0.624,0.976,1.18e-05,0.376,-5.355,0.0494,142.008,4
Hand in My Pocket / I Feel the Earth Move (Glee Cast Version),"Glee: The Music, Jagged Little Tapestry",Glee Cast,2015-01-13,156800,37,0.378,0.632,0.814,0.0,0.229,-4.244,0.0282,113.975,4
We Got Us,We Got Us,Daniel Skye,2015-11-11,177831,36,0.299,0.607,0.333,0.0,0.112,-10.293,0.0324,165.917,4
Never Forget You,So Good,Zara Larsson,2017-03-17,213427,74,0.00312,0.583,0.732,9.86e-06,0.269,-5.728,0.0457,145.992,4
Colors,BADLANDS (Deluxe),Halsey,2015-08-28,249499,0,0.0544,0.518,0.811,0.0,0.0806,-4.825,0.0589,100.04,4
Magic (feat. Rivers Cuomo),B.o.B Presents: The Adventures of Bobby Ray,B.o.B,2010-04-27,196133,66,0.0127,0.549,0.932,0.0,0.347,-4.11,0.343,82.439,4
Hair (feat. Sean Paul),Hair (feat. Sean Paul),Little Mix,2016-04-15,233826,0,0.00623,0.712,0.835,1.68e-06,0.843,-4.676,0.0487,153.956,4
"My Heart Will Go On - Love Theme from ""Titanic""",All The Way... A Decade Of Song,Céline Dion,1992,280133,0,0.725,0.244,0.36,0.0,0.137,-9.05,0.0321,98.347,1
L.A. Boyz,Victorious 3.0: Even More Music From The Hit TV Show,Victorious Cast,2012-11-06,179600,51,0.0109,0.616,0.91,0.0,0.0806,-3.316,0.124,150.038,4
Best of 2012: Payphone / Call Me Maybe / Wide Awake / Starships / We Are Young,Best of the Year Medleys: 2007 - 2012,Anthem Lights,2015-10-16,209134,53,0.688,0.375,0.418,0.0,0.371,-5.999,0.036,136.319,5
Taylor Swift Mash-Up,Anthem Lights Covers Part II,Anthem Lights,2013-10-29,279331,44,0.523,0.436,0.459,0.0,0.0968,-6.547,0.0314,120.152,4
Story of My Life / You and I,"Covers, Pt. V",Anthem Lights,2016-07-15,229846,13,0.805,0.303,0.394,0.0,0.147,-4.998,0.033,86.164,3
Best of 2007: Stronger / Umbrella / My Love / What Goes Around / Irreplaceable / Home,Best of the Year Medleys: 2007 - 2012,Anthem Lights,2015-10-16,177567,35,0.688,0.286,0.427,0.0,0.146,-6.547,0.042,79.303,4
I Know What You Did Last Summer,Handwritten,Shawn Mendes,2015-04-14,223853,73,0.102,0.687,0.761,0.0,0.147,-4.582,0.0876,113.939,4
Apple Bottom Jeans,Apple Bottom Jeans,Kevin Turk,2014-05-24,229273,4,0.253,0.921,0.693,0.0,0.0909,-6.863,0.134,127.964,4
Treat You Better - Ashworth Remix,Treat You Better (Ashworth Remix),Shawn Mendes,2016-08-16,232666,0,0.201,0.704,0.627,0.0,0.102,-6.724,0.0586,92.919,4
I Can't Go For That / You Make My Dreams,"Glee: The Music, The Complete Season Three",Glee Cast,2012-08-28,161320,39,0.0267,0.637,0.836,0.0,0.0958,-3.941,0.079,184.041,4
Trumpets,Tattoos,Jason Derulo,2013-09-10,217306,66,0.563,0.627,0.703,0.0,0.0962,-4.884,0.236,81.897,4
Airplanes (feat. Hayley Williams of Paramore),B.o.B Presents: The Adventures of Bobby Ray,B.o.B,2010-04-27,180480,75,0.11,0.66,0.867,0.0,0.0368,-4.285,0.116,93.033,4
Skinny Love,Birdy,Birdy,2011-11-04,201080,71,0.952,0.379,0.29,0.00106,0.118,-8.485,0.051,166.467,4
Beggin' On Your Knees (feat. Victoria Justice),Victorious: Music From The Hit TV Show (feat. Victoria Justice),Victorious Cast,2010,193546,51,0.00841,0.623,0.869,0.0,0.0771,-3.376,0.0481,130.013,4
Like Nobody's Around,24/seven,Big Time Rush,2013-06-10,176360,53,0.114,0.586,0.896,0.0,0.175,-4.572,0.11,94.954,4
Run Wild,24/seven,Big Time Rush,2013-06-10,189293,43,0.0619,0.559,0.895,0.0,0.298,-4.191,0.177,162.043,4
Picture This,24/seven,Big Time Rush,2013-06-10,184226,44,0.0364,0.644,0.927,0.0,0.322,-4.829,0.0422,135.071,4
Confetti Falling,24/seven,Big Time Rush,2013-06-10,242973,55,0.00411,0.557,0.796,0.0,0.0951,-4.147,0.0482,127.999,4
Amazing,24/seven,Big Time Rush,2013-06-10,201720,47,0.101,0.403,0.883,0.0,0.109,-3.385,0.087,202.013,4
We Are,24/seven,Big Time Rush,2013-06-10,225506,52,0.00318,0.531,0.881,0.0,0.129,-3.909,0.0402,130.104,4
City Is Ours,BTR,Big Time Rush,2010-10-11,192520,51,0.0791,0.519,0.898,0.0,0.204,-3.954,0.137,122.953,4
Boyfriend,BTR,Big Time Rush,2010-10-11,201040,66,0.0987,0.614,0.857,0.0,0.177,-4.171,0.111,164.146,4
Worldwide,BTR,Big Time Rush,2010-10-11,224333,59,0.0735,0.531,0.771,0.0,0.17,-6.162,0.0468,159.973,4
Halfway There,BTR,Big Time Rush,2010-10-11,212813,53,0.000927,0.541,0.91,0.0,0.146,-4.725,0.052,143.022,4
Count On You (feat. Jordin Sparks),BTR,Big Time Rush,2010-10-11,209933,52,0.219,0.638,0.705,0.0,0.156,-4.47,0.035,91.961,4
If I Ruled the World (feat. Iyaz),Elevate,Big Time Rush,2011,180373,57,0.0166,0.664,0.785,0.0,0.0496,-4.985,0.0688,103.91,4
Sad Song (feat. Elena Coats),Somewhere Somehow,We The Kings,2013-01-01,226330,68,0.0724,0.512,0.526,0.0,0.0675,-5.44,0.0251,85.024,4
Tell Me That You Love Me (feat. Victoria Justice & Leon Thomas III),Victorious: Music From The Hit TV Show (feat. Victoria Justice),Victorious Cast,2010,161346,40,0.319,0.69,0.794,0.0,0.34,-2.576,0.0474,119.944,4
Back At One,Back At One,Brian McKnight,1999-09-21,263666,0,0.452,0.661,0.346,0.0,0.131,-9.115,0.03,129.752,4
Listen,"Glee: The Music, The Complete Season Two",Glee Cast,2012-08-28,219253,43,0.174,0.517,0.644,0.0,0.111,-5.365,0.0492,122.687,4
Closer,Closer,The Chainsmokers,2016-07-29,244960,84,0.414,0.748,0.524,0.0,0.111,-5.599,0.0338,95.01,4
You - Evan Berg Remix Edit,You (The Remixes),Lost Kings,2016-04-25,220166,0,0.0298,0.576,0.791,0.000124,0.0786,-3.376,0.0461,90.05,4
Love Somebody,Overexposed (Deluxe),Maroon 5,2012-01-01,229813,61,0.145,0.675,0.792,0.0,0.12,-6.303,0.0368,120.016,4
Payphone,Overexposed Track By Track,Maroon 5,2012-01-01,231173,84,0.0188,0.743,0.752,0.0,0.287,-4.813,0.0414,110.015,4
Blow Me (One Last Kiss) (Glee Cast Version),"Glee: The Music, The Complete Season Four",Glee Cast,2014-01-14,252240,42,0.00457,0.589,0.925,0.00921,0.216,-3.953,0.0526,115.986,4
Hero,Pop It Rock It 2 (Australian Version),Various Artists,2010-01-01,196213,7,0.0277,0.455,0.9,0.0,0.116,-4.634,0.0849,93.019,4
No Control,FOUR (Deluxe),One Direction,2014-11-17,199720,71,0.0278,0.558,0.916,0.0,0.0296,-3.145,0.0839,142.984,4
"Sit Still, Look Pretty","Sit Still, Look Pretty",Daya,2017-01-06,202226,60,0.122,0.655,0.787,3.11e-06,0.178,-3.031,0.264,181.799,4
The Smile Song,Songs of Friendship and Magic (Music from the Original TV Series),My Little Pony,2016-04-22,206000,0,0.559,0.643,0.647,0.0,0.088,-6.435,0.0703,156.179,4
It Girl,Future History (Deluxe Edition),Jason Derulo,2011-09-16,192200,69,0.0165,0.668,0.718,0.0,0.104,-4.736,0.0605,91.993,4
All That I Know (feat. Hoodie Allen),Living Out Loud,Moosh & Twist,2014-04-22,231111,44,0.0314,0.599,0.87,0.0,0.261,-4.394,0.105,80.949,4
Replay,Zendaya,Zendaya,2013-01-01,209186,67,0.0416,0.688,0.723,0.0002,0.302,-6.682,0.121,140.023,4
Ready to Go (Get Me Out of My Mind),Vices & Virtues,Panic! At The Disco,2011-03-18,217026,53,0.000463,0.57,0.922,0.000188,0.363,-5.433,0.0424,135.01,4
When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2012-12-05,213826,54,0.937,0.601,0.271,0.0,0.144,-8.688,0.0403,145.494,4
Grenade,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,222091,78,0.148,0.704,0.558,0.0,0.107,-7.273,0.0542,110.444,4
Runaway Baby,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,148448,70,0.263,0.658,0.762,0.0,0.127,-3.028,0.0425,163.864,4
Count on Me,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,197469,75,0.851,0.589,0.389,0.0,0.0772,-5.972,0.028,89.1,4
Make Me Proud,Take Care (Deluxe),Drake,2011-11-15,219893,67,0.00268,0.684,0.486,0.000148,0.157,-10.155,0.132,131.913,4
19 In 99,All American,Nick Carter,2016-02-10,208800,0,0.00641,0.603,0.928,0.0,0.0876,-3.07,0.0614,151.977,4
Tell Me Something I Don't Know,Tell Me Something I Don't Know,Selena Gomez,2008-08-05,201426,0,0.029,0.601,0.939,0.0,0.118,-3.696,0.113,144.981,4
What a Girl Is,Liv and Maddie (Music from the TV Series),Cast - Liv and Maddie,2015-01-01,173920,57,0.00681,0.529,0.906,7.34e-05,0.318,-3.515,0.0695,165.888,4
True Love - Piano Duet,Liv and Maddie (Music from the TV Series),Cast - Liv and Maddie,2015-01-01,76213,60,0.939,0.505,0.247,0.0,0.101,-8.187,0.0431,54.548,3
True Love,Liv and Maddie (Music from the TV Series),Cast - Liv and Maddie,2015-01-01,194306,52,0.0011,0.281,0.743,0.000181,0.125,-3.882,0.0345,165.998,4
Freak The Freak Out (feat. Victoria Justice),Victorious: Music From The Hit TV Show (feat. Victoria Justice),Victorious Cast,2010,234480,46,0.00129,0.689,0.858,0.0,0.0988,-3.185,0.061,140.022,4
Should’ve Been Us,Unbreakable Smile,Tori Kelly,2015-10-16,186478,43,0.00408,0.65,0.766,6.69e-06,0.0759,-5.443,0.119,89.974,4
Finally Falling (feat. Victoria Justice),Victorious: Music From The Hit TV Show (feat. Victoria Justice),Victorious Cast,2010,170346,39,0.00366,0.634,0.964,1.12e-06,0.0486,-3.869,0.0808,144.978,4
He Could Be the One,Hannah Montana 3,Hannah Montana,2009-01-01,180800,67,0.00154,0.602,0.894,0.0,0.433,-3.975,0.032,125.988,4
You'll Always Find Your Way Back Home,Hannah Montana The Movie,Various Artists,2009-01-01,224186,66,0.0304,0.577,0.906,0.0,0.189,-3.673,0.0583,152.946,4
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),Epiphany,T-Pain,2007-06-01,227960,0,0.0111,0.693,0.547,0.0,0.0677,-8.127,0.114,80.028,4
Now I Can Be the Real Me,Radio Rebel Soundtrack,Various Artists,2012-02-14,198106,0,0.042,0.411,0.799,0.0,0.0957,-3.525,0.0386,184.103,4
It Girl,Future History (Deluxe Edition),Jason Derulo,2011-09-16,192200,69,0.0165,0.668,0.718,0.0,0.104,-4.736,0.0605,91.993,4
Down,All Or Nothing,Jay Sean,2009-01-01,212506,78,0.0101,0.727,0.68,0.0,0.0821,-4.498,0.0286,132.012,4
Do You Remember,All Or Nothing,Jay Sean,2009-01-01,210800,68,0.0204,0.854,0.674,0.0,0.101,-4.896,0.0705,125.845,4
Ridin' Solo,Jason Derulo,Jason Derulo,2010-02-24,215746,65,0.128,0.442,0.83,0.0,0.129,-4.02,0.146,89.338,4
Whatcha Say,Jason Derulo,Jason Derulo,2010-02-24,221253,67,0.0444,0.615,0.711,0.0,0.145,-5.507,0.0779,144.036,4
In My Head,Jason Derulo,Jason Derulo,2010-02-24,199026,63,0.0266,0.762,0.748,0.0,0.348,-4.15,0.033,110.009,4
"Take Me Home, Country Roads - Rerecorded","The John Denver Collection, Vol. 1: Take Me Home Country Roads",John Denver,1997-06-17,197813,1,0.546,0.255,0.43,1.87e-05,0.188,-12.564,0.0322,164.267,4
"Leaving, On a Jet Plane - ""Greatest Hits"" Version",Greatest Hits,John Denver,1988-01-01,242960,0,0.704,0.453,0.21,0.0,0.0783,-12.553,0.032,121.096,4
Firework,Teenage Dream,Katy Perry,2010-08-24,227893,73,0.141,0.638,0.832,0.0,0.113,-5.039,0.049,124.071,4
Last Friday Night (T.G.I.F.),Teenage Dream,Katy Perry,2010-08-24,230733,72,0.00125,0.652,0.812,3.01e-05,0.667,-3.797,0.0409,126.023,4
California Gurls,Teenage Dream,Katy Perry,2010-08-24,234653,68,0.0038,0.788,0.753,0.0,0.18,-3.71,0.0536,125.005,4
Dark Horse,PRISM (Deluxe),Katy Perry,2013-01-01,215672,0,0.00396,0.645,0.589,0.0,0.145,-6.131,0.0523,131.899,4
Part Of Me,Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,216160,75,0.000417,0.678,0.918,0.0,0.0744,-4.63,0.0355,130.028,4
Roar,PRISM (Deluxe),Katy Perry,2013-01-01,223546,0,0.00635,0.56,0.756,1.29e-05,0.55,-4.817,0.0415,179.771,4
You Don't Own Me (feat. G-Eazy),FMA,SAYGRACE,2016-07-01,201493,69,0.159,0.332,0.635,2.79e-06,0.0599,-5.653,0.0898,186.249,3
You Don't Own Me (feat. G-Eazy),FMA,SAYGRACE,2016-07-01,201493,69,0.159,0.332,0.635,2.79e-06,0.0599,-5.653,0.0898,186.249,3
"How Far I'll Go - From ""Moana""","How Far I'll Go (From ""Moana"")",Alessia Cara,2016-10-28,175517,0,0.157,0.314,0.555,0.000108,0.067,-9.601,0.37,179.666,4
Swing,Savage Island,Savage,2008-01-01,217893,0,0.0209,0.885,0.474,0.0,0.0895,-8.133,0.25,150.072,4
Breakeven,The Script,The Script,2008-08-30,261426,35,0.174,0.627,0.699,0.0,0.0789,-4.504,0.0244,94.003,4
Hall of Fame (feat. will.i.am),#3 Deluxe Version,The Script,2012-09-10,202533,79,0.0654,0.421,0.873,0.0,0.123,-4.343,0.0564,84.786,4
I Gotta Feeling,THE E.N.D. (THE ENERGY NEVER DIES) [International Version],Black Eyed Peas,2009-01-01,289133,0,0.0873,0.743,0.766,0.0,0.509,-6.375,0.0265,127.96,4
Pump It,Monkey Business,Black Eyed Peas,2005-01-01,213066,0,0.00937,0.648,0.931,0.0,0.752,-3.15,0.181,153.649,4
Boom Boom Pow,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],Black Eyed Peas,2009-01-01,251440,69,0.13,0.867,0.857,0.00171,0.13,-5.892,0.0663,130.048,4
The Time (Dirty Bit),The Beginning,Black Eyed Peas,2010-01-01,307640,0,0.0816,0.828,0.794,5.34e-06,0.614,-7.751,0.0699,127.987,4
Light Up The Night,The Beginning,Black Eyed Peas,2010-01-01,261133,0,0.0632,0.804,0.692,0.0,0.0675,-6.96,0.0365,125.0,4
Don’t Stop The Party,The Beginning (Deluxe),Black Eyed Peas,2010-01-01,367413,0,0.0268,0.864,0.746,2.42e-06,0.131,-6.068,0.0751,128.007,4
Fashion Beats,The Beginning,Black Eyed Peas,2010-01-01,320000,0,0.00465,0.717,0.644,0.000626,0.537,-7.381,0.0316,119.968,4
Imma Be,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,2009-01-01,257560,3,0.179,0.597,0.517,0.0,0.307,-6.963,0.365,92.035,4
Rock That Body,THE E.N.D. (THE ENERGY NEVER DIES) [International Version],Black Eyed Peas,2009-01-01,268840,0,0.0172,0.715,0.907,8.39e-05,0.426,-6.025,0.0993,124.992,4
Rockin To The Beat,THE E.N.D. (THE ENERGY NEVER DIES) [International Version],Black Eyed Peas,2009-01-01,225426,0,0.0443,0.89,0.446,0.123,0.118,-9.001,0.0669,128.022,4
Thrift Shop (feat. Wanz),The Heist (Deluxe Edition),Macklemore & Ryan Lewis,2012-10-09,235613,0,0.0619,0.781,0.526,0.0,0.0457,-6.985,0.293,94.992,4
Baba O'Riley,Who's Next (Deluxe Edition),The Who,1971-08-14,300400,3,0.313,0.489,0.724,0.185,0.287,-8.367,0.0352,117.292,4
Bang Bang Bang (feat. MNDR),Record Collection,Mark Ronson,2010-09-21,233626,48,0.0186,0.734,0.822,0.000146,0.283,-2.446,0.047,92.935,4
Dead Leaves and the Dirty Ground,White Blood Cells,The White Stripes,2001-07-03,183933,0,0.439,0.376,0.608,2.82e-06,0.0753,-4.071,0.0329,80.528,4
Sabotage,Ill Communication,Beastie Boys,1994-05-23,178440,73,0.032,0.324,0.938,0.0321,0.0961,-7.332,0.102,168.131,4
Can I Kick It?,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),A Tribe Called Quest,1990-04-17,251573,70,0.173,0.848,0.666,0.000699,0.129,-6.547,0.274,96.662,4
You Got Me,Things Fall Apart,The Roots,1999-02-23,259306,65,0.151,0.729,0.442,0.0,0.189,-8.106,0.285,81.029,4
3030,Deltron 3030,Deltron 3030,2000,449480,49,0.502,0.495,0.771,7.29e-05,0.143,-9.752,0.126,81.615,4
Above The Clouds - Feat. Inspectah Deck,Moment Of Truth,Gang Starr,1998-01-01,221626,0,0.365,0.492,0.946,5.92e-05,0.372,-2.969,0.315,172.37,4
Daydreamin' (feat. Jill Scott),Lupe Fiasco's Food & Liquor,Lupe Fiasco,2006-06-27,234306,58,0.029,0.533,0.739,0.0,0.266,-3.573,0.0602,81.37,4
Let It Roll,Full Circle,Hieroglyphics,2003-01-01,226626,34,0.0213,0.88,0.866,0.0,0.0944,-5.572,0.125,102.409,4
Acid Raindrops,Acid Raindrops,People Under The Stairs,2002-12-10,264152,57,0.448,0.859,0.684,1.15e-05,0.202,-6.962,0.28,91.601,4
Pumped Up Kicks,Torches,Foster The People,2011-05-23,239600,83,0.145,0.733,0.71,0.115,0.0956,-5.849,0.0292,127.975,4
I Believe in a Thing Called Love,Permission to Land,The Darkness,2003-07-07,217653,70,0.0538,0.442,0.846,4.71e-06,0.282,-5.214,0.0764,128.235,4
C'mon C'mon,Pawn Shoppe Heart,The Von Bondies,2004,133546,57,0.0787,0.491,0.966,0.0,0.281,-3.896,0.133,147.836,4
Young Folks,Writer's Block,Peter Bjorn and John,2006-01-01,276693,75,0.0164,0.699,0.812,0.000763,0.105,-6.005,0.0377,138.185,4
Cough Syrup,Young The Giant (Special Edition),Young the Giant,2011,249520,71,0.0343,0.534,0.721,6.24e-06,0.115,-7.307,0.0417,128.978,3
Somebody That I Used To Know,Making Mirrors,Gotye,2011-01-01,244973,76,0.591,0.864,0.495,0.000133,0.0992,-7.036,0.037,129.062,4
We Looked Like Giants,Transatlanticism,Death Cab for Cutie,2003,332813,0,0.127,0.227,0.799,0.129,0.111,-5.927,0.0329,87.241,4
Bukowski,Good News For People Who Love Bad News,Modest Mouse,2004,254666,6,0.0839,0.622,0.413,0.00235,0.131,-9.975,0.0457,130.166,4
Be Quiet and Drive (Far Away),Around the Fur,Deftones,1997-10-27,299866,75,9.91e-06,0.206,0.965,0.827,0.367,-5.116,0.079,92.615,4
Vicious Traditions,The Runaway Found,The Veils,2004-02-16,290000,0,0.0309,0.374,0.454,0.196,0.111,-9.164,0.0308,121.001,4
La belle et le bad boy,Cinquième as,MC Solaar,2001,192208,35,0.0306,0.812,0.498,0.0175,0.042,-6.702,0.0797,91.07,4
We Can’t Be Stopped,LP4,Ratatat,2010-06-07,130120,0,0.967,0.484,0.227,0.887,0.306,-12.552,0.031,130.353,3
What You Waiting For?,Love Angel Music Baby,Gwen Stefani,2004-10-27,221226,0,0.0465,0.675,0.951,7.54e-06,0.625,-2.559,0.0664,136.042,4
B.O.B. - Bombs Over Baghdad,Stankonia,Outkast,2000-10-31,304226,62,0.0555,0.746,0.978,4.11e-05,0.026,-5.324,0.0978,153.809,4
How To Love,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,240306,0,0.000177,0.644,0.661,5.14e-06,0.108,-6.093,0.0418,154.001,4
Whatever You Like,Paper Trail,T.I.,2008-09-07,249533,74,0.0161,0.68,0.687,0.0,0.261,-6.162,0.0709,150.053,4
I Fink U Freeky,Ten$ion,Die Antwoord,2012-01-31,280920,1,0.0292,0.844,0.751,1.71e-05,0.499,-6.5,0.223,129.985,4
Drifting In And Out,Strange Weekend,Porcelain Raft,2012-01-24,194400,0,0.00234,0.191,0.979,0.283,0.617,-3.402,0.191,179.236,4
Banquet,Bloc Party EP,Bloc Party,2004-09-14,198986,0,0.0016,0.568,0.966,0.00247,0.316,-3.8,0.0745,149.955,4
Tear You Apart,She Wants Revenge,She Wants Revenge,2005-01-01,284613,67,0.000522,0.583,0.729,1.47e-05,0.487,-6.645,0.0341,152.996,4
Pow Pow,This Is Happening,LCD Soundsystem,2010-05-17,503026,36,0.00457,0.79,0.844,0.244,0.0993,-9.929,0.0692,126.017,4
Psychotic Girl,Attack & Release,The Black Keys,2008-04-01,250706,52,0.458,0.743,0.476,0.317,0.0691,-8.599,0.0291,80.998,4
Hannas Theme,Hanna,The Chemical Brothers,2011-06-10,129533,24,0.757,0.217,0.429,0.603,0.185,-10.98,0.0333,95.5,3
Like A Friend,This Is Hardcore Deluxe Edition (2 CD ),Pulp,1998-03-30,271333,0,0.0309,0.302,0.526,0.000167,0.388,-8.955,0.0426,111.694,4
Animal Nitrate,Suede (Remastered) - Deluxe Edition,Suede,1993-03-29,208640,0,0.538,0.243,0.907,0.0,0.0754,-4.842,0.0468,101.124,4
Changeling / Transmission,Endtroducing (Deluxe Edition),DJ Shadow,1996-09-16,471466,0,0.415,0.591,0.791,0.825,0.145,-6.44,0.0413,87.706,1
Common People,William Shatner Has Been,William Shatner,2004-01-01,280480,37,0.0322,0.297,0.923,0.0,0.0962,-3.791,0.148,172.153,4
Infinity Guitars,Treats,Sleigh Bells,2010-05-21,151773,0,0.0305,0.626,0.733,3.25e-05,0.104,-5.656,0.124,157.857,4
Pretentious Friends,Monkeytown,Modeselektor,2011-10-05,213066,0,0.0818,0.76,0.616,0.000102,0.282,-11.718,0.317,100.017,4
Pepper,Electriclarryland,Butthole Surfers,1996-01-01,297266,64,0.00589,0.631,0.804,0.00116,0.16,-5.492,0.166,79.898,4
Blurred Lines,Blurred Lines (Deluxe),Robin Thicke,2013-01-01,263826,0,0.00381,0.866,0.606,6.5e-06,0.0861,-4.762,0.04,119.991,4
We Can't Stop,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,231240,77,0.00882,0.613,0.622,0.0,0.37,-5.794,0.0334,80.003,4
Started From the Bottom,Nothing Was The Same (Deluxe),Drake,2013-01-01,174133,3,0.0328,0.794,0.522,0.0,0.156,-7.829,0.159,86.318,4
Get Lucky (feat. Pharrell Williams & Nile Rodgers),Random Access Memories,Daft Punk,2013-05-17,369626,75,0.0378,0.81,0.793,1.77e-06,0.072,-9.404,0.0403,116.05,4
Royals,Pure Heroine,Lorde,2013-09-27,190185,78,0.121,0.674,0.428,0.0,0.132,-9.504,0.122,84.878,4
