0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Shorty,Casa De Leones,Casa De Leones,2007-06-19,246080,63,0.096,0.796,0.866,0.00025,0.0561,-6.087,0.0595,94.991,4
No Te Veo - Remix,Casa De Leones,Casa De Leones,2007-06-19,288400,58,0.0484,0.841,0.878,3.18e-06,0.335,-4.772,0.0782,115.973,4
"Si Te Vas, Que Tengo Que Hacer - Remix",El Dueno del Flow,Omega,2009,247853,0,0.0647,0.852,0.687,3.07e-06,0.0593,-5.319,0.0535,125.017,4
"Tu Si Quieres, Tu No Quieres",El Dueno del Flow,Omega,2009,270466,0,0.216,0.807,0.904,0.0,0.347,-5.176,0.0773,112.026,4
Mi Alma Se Muere Remix (feat. Pitbull & Omega),La Musica Del Futuro Reloaded (The Chosen Few Edition),Fuego,2012-11-20,234960,38,0.386,0.69,0.574,0.0001,0.46,-13.933,0.0828,74.982,4
Merengue Electronico,El Dueno del Flow,Omega,2009,235373,0,0.0582,0.724,0.8,0.000717,0.198,-5.676,0.0368,126.994,4
La Cumbia Sampuesana,20 Anos de Exitos,Aniceto Molina Y La Luz Roja De San Marcos,2003-09-14,233168,0,0.0388,0.762,0.672,0.0132,0.0348,-5.224,0.0873,97.429,4
Cumbia Sobre El Rio,Babel - Music From And Inspired By The Motion Picture (Japan - Bonus Track),Various Artists,2006-01-01,282520,54,0.0142,0.635,0.735,0.715,0.301,-10.73,0.0648,96.994,4
La Cumbia De La Cerveza,Lo Nuevo Y…Lo Mejor,Grupo Sonador,2003-02-25,169640,56,0.474,0.688,0.725,0.857,0.291,-9.161,0.0626,182.067,4
Candy,Love and Sex,Plan B,2014-09-09,207626,0,0.252,0.897,0.864,0.0,0.517,-3.735,0.147,95.981,4
Fanática Sensual,Love and Sex,Plan B,2014-09-09,240320,0,0.0937,0.793,0.853,0.0,0.085,-3.655,0.0477,164.022,4
Mi Vecinita,Love and Sex,Plan B,2014-09-09,182293,0,0.102,0.755,0.82,0.0,0.577,-4.408,0.0528,93.995,4
¿Por Que Te Demoras?,House Of Pleasure,Plan B,2010,190493,0,0.0386,0.895,0.792,0.0,0.0547,-5.923,0.0769,96.018,4
Es Un Secreto,House Of Pleasure,Plan B,2010,192120,0,0.115,0.836,0.776,2.3e-06,0.0683,-4.934,0.0419,95.002,4
Parisera (feat. De La Ghetto),House Of Pleasure,Plan B,2010,277973,0,0.192,0.819,0.716,0.0,0.677,-6.079,0.0481,87.992,4
Nuestro Amor Es Asi,Progresivo,Magnate,2007-01-01,177680,0,0.505,0.694,0.804,0.0,0.215,-5.127,0.0599,94.931,4
Pam Pam,Pa'l Mundo First Class Delivery,Wisin & Yandel,2007-01-01,229493,36,0.117,0.87,0.69,0.0,0.199,-6.367,0.111,95.027,4
Abusadora,La Revolucion (Deluxe),Wisin & Yandel,2009-01-01,180386,68,0.0419,0.775,0.786,0.000413,0.0875,-4.59,0.0503,114.996,4
Me Estas Tentando,La Revolucion (Deluxe),Wisin & Yandel,2009-01-01,229680,69,0.279,0.813,0.92,6.93e-06,0.329,-2.643,0.055,115.994,4
Ahora Es,Los Extraterrestres - Otra Dimension,Wisin & Yandel,2007,206946,0,0.104,0.822,0.776,0.0,0.443,-5.524,0.108,96.01,4
Sexy Movimiento,"Wisin Vs Yandel ""Los Extraterrestres""",Wisin & Yandel,2007-01-01,209680,72,0.382,0.815,0.757,3.28e-06,0.147,-6.16,0.039,104.986,4
Estoy Enamorado,"Los Vaqueros, El Regreso",Wisin & Yandel,2010-01-01,271693,0,0.324,0.779,0.732,0.0,0.098,-5.919,0.0541,100.937,4
Promise (feat. Usher),Fórmula Vol. 1 (Deluxe Edition),Romeo Santos,2012-08-27,252253,69,0.403,0.764,0.739,0.0,0.0821,-6.422,0.0574,132.995,4
Mi Santa (feat. Tomatito),Fórmula Vol. 1 (Deluxe Edition),Romeo Santos,2012-08-27,231226,70,0.592,0.739,0.701,0.0,0.116,-5.542,0.0516,128.022,4
La Diabla,Fórmula Vol. 1 (Deluxe Edition),Romeo Santos,2012-08-27,239026,70,0.461,0.859,0.747,1.14e-06,0.34,-4.176,0.0623,124.966,4
Si Una Vez,Amor Prohibido,Selena,1994,167000,69,0.516,0.658,0.525,0.0,0.0936,-10.368,0.0632,174.16,4
Cobarde,Amor Prohibido,Selena,1994,172493,53,0.33,0.646,0.558,0.0,0.0729,-9.889,0.036,105.598,4
Dímelo,Insomniac (New International Version Spanish),Enrique Iglesias,2007,217933,54,0.0616,0.783,0.737,0.0,0.0346,-4.432,0.0416,114.988,4
No Me Doy Por Vencido,Palabras Del Silencio,Luis Fonsi,2008-01-01,238360,0,0.435,0.352,0.651,0.0,0.609,-6.413,0.0851,172.357,3
Por Amarte Así,Ahora Y Siempre,Alacranes Musical,2007-01-01,177040,52,0.362,0.645,0.884,0.0,0.104,-3.132,0.0362,158.613,4
Luna,Perdóname,Eddy Lover,2008-01-01,260680,0,0.429,0.707,0.744,4.67e-06,0.297,-6.317,0.0398,96.98,4
Duele El Amor,Mundo Lite,Aleks Syntek,2004-01-01,275373,70,0.325,0.674,0.774,1.52e-06,0.323,-6.004,0.0349,129.951,4
Y Tu Te Vas - Duranguense Live,Gira Power Duranguense Live,Various Artists,2008-01-01,210120,20,0.362,0.585,0.749,0.0,0.746,-4.911,0.0319,91.883,4
Solo Contigo,10 Exitos Mexicanos Mexicomania,Various Artists,2015-03-03,197786,15,0.421,0.701,0.304,1.78e-05,0.135,-18.67,0.173,165.594,4
Sentimientos,Sin Limite,Various Artists,2015-03-03,168080,13,0.475,0.634,0.522,9.16e-06,0.0644,-6.815,0.177,181.721,4
Los Caminos De La Vida,Los Caminos De La Vida,La Tropa Vallenata,1998-01-01,291133,65,0.384,0.624,0.698,0.0,0.114,-6.262,0.03,151.519,4
Pasame La Botella,"Vamos A La Playa, Vol. 2",Various Artists,2010-04-06,179253,54,0.00912,0.741,0.66,0.0,0.0591,-6.419,0.0494,117.999,4
Escandalo,"Super Exitos, Vol. 2",La Sonora Dinamita,2015-07-01,265960,36,0.0267,0.862,0.619,0.000963,0.048,-8.084,0.0316,108.207,4
Mil Horas - En Vivo,En Vivo,Los Enanitos Verdes,2004-01-01,256560,51,0.00192,0.326,0.875,6.79e-06,0.952,-5.233,0.0453,150.168,4
Así Fue,Los Dúo,Juan Gabriel,2015-02-03,392813,47,0.322,0.603,0.519,0.0,0.109,-5.472,0.0274,109.917,4
Azul,Azul,Cristian Castro,2001-01-02,260346,47,0.0226,0.652,0.856,0.0,0.101,-4.646,0.0315,128.006,4
Por Amarte Así,Mi Vida Sin Tu Amor,Cristian Castro,1999,272200,20,0.61,0.61,0.637,0.0,0.0952,-5.881,0.027,128.863,4
Si No Te Hubieras Ido,Trozos De Mi Alma,Marco Antonio Solís,1999,287906,1,0.161,0.739,0.551,0.00102,0.123,-7.64,0.0244,95.058,4
Golosa,Golosa,Impacto Mc,2003-08-20,200736,0,0.00793,0.975,0.56,0.0,0.0818,-7.035,0.193,116.458,4
Hermoso Cariño,Vicente Fernández,Vicente Fernández,1993-12-13,156866,69,0.612,0.342,0.425,4.93e-06,0.243,-5.589,0.0289,154.202,3
Soy México,Otra Vez,Vicente Fernández,2011-11-21,191026,27,0.215,0.727,0.607,1.79e-06,0.099,-4.335,0.0287,99.994,3
Si Nos Dejan - En Vivo,El Concierto,Luis Miguel,1995-10-13,152173,62,0.5,0.501,0.685,0.0,0.953,-7.349,0.0325,105.468,4
Tocando Fondo,Aerosoul,Kalimba,2004-04-14,246200,63,0.102,0.613,0.513,0.0,0.109,-5.641,0.0301,131.78,4
No Me Quiero Enamorar,Aerosoul,Kalimba,2004-04-14,217773,59,0.53,0.309,0.407,0.0,0.201,-6.476,0.0318,139.901,4
Amame,Estrella Guia,Alexandre Pires,2003-03-19,245720,56,0.335,0.626,0.671,2.78e-06,0.144,-7.799,0.0284,129.988,4
Volver a Amar,Mi Vida Sin Tu Amor,Cristian Castro,1999,281693,12,0.636,0.483,0.631,0.0,0.322,-5.96,0.0306,82.005,4
Yo Quería,Azul,Cristian Castro,2001-01-02,256533,37,0.579,0.438,0.675,0.0,0.17,-5.588,0.0384,134.043,4
Tal Vez,Leyenda Duranguense,Los Primos MX,2015-06-15,155213,0,0.265,0.79,0.682,1.12e-06,0.283,-4.513,0.055,112.073,4
Fuego En Tu Piel - Duranguense,Con Fuego En Tu Piel...100% Duranguense Light,Los Primos MX,2008-01-01,179320,37,0.219,0.649,0.812,9.28e-06,0.0505,-2.433,0.0519,160.013,4
Quizas,Mas Candela Duranguense,Los Primos MX,2004-07-10,111693,0,0.0969,0.677,0.556,0.0,0.0562,-7.518,0.0684,156.85,4
Te Amo (Para Siempre),Te Amo (Para Siempre),Intocable,2012-01-01,201986,0,0.307,0.811,0.643,0.0,0.244,-4.658,0.0382,120.006,4
Enséñame A Olvidarte,Es Para Ti,Intocable,2000-01-01,202266,62,0.528,0.426,0.815,0.0,0.129,-6.174,0.231,171.844,4
Dime Que Me Amas,2C,Intocable,2008-01-01,230133,25,0.118,0.569,0.7,6.84e-06,0.232,-6.547,0.0422,167.992,4
Vete Ya,Fuego Eterno,Intocable,1994-01-01,163906,53,0.169,0.792,0.631,4.61e-06,0.0684,-7.484,0.0369,95.237,4
Te Presumo,Te Presumo,Banda El Recodo,2008-01-01,192973,67,0.684,0.597,0.469,0.000416,0.166,-6.143,0.0293,145.234,3
La Mejor De Todas,La Mejor De Todas,Banda El Recodo,2011-01-01,207000,70,0.454,0.593,0.577,0.0,0.119,-4.813,0.0294,144.007,4
Me Gusta Todo De Ti,Romances,Banda El Recodo,2012-01-01,184173,61,0.538,0.626,0.684,0.00016,0.0832,-2.71,0.0329,154.202,3
Tu Adiós No Mata,2C,Intocable,2008-01-01,224466,38,0.188,0.59,0.713,0.000588,0.154,-7.405,0.0655,166.061,4
Una Copa De Olvido,Pachangon En El Infierno,Grupo Exterminador,2015-12-03,193750,0,0.349,0.559,0.676,0.0,0.251,-4.623,0.169,172.188,3
Si La Quieres,Entre A Mi Mundo,Selena,1992,193240,50,0.101,0.611,0.513,0.0,0.172,-10.673,0.0298,107.112,4
Fotos Y Recuerdos,Amor Prohibido,Selena,1994,157306,60,0.651,0.515,0.522,0.0,0.0509,-12.098,0.0333,179.692,4
No Me Queda Más,Amor Prohibido,Selena,1994,200840,68,0.744,0.472,0.322,0.0,0.0899,-14.403,0.0394,93.742,4
Amor Prohibido,Amor Prohibido,Selena,1994,172626,71,0.669,0.681,0.504,0.0,0.142,-11.099,0.0284,89.994,4
Fotos Y Recuerdos,Amor Prohibido,Selena,1994,157306,60,0.651,0.515,0.522,0.0,0.0509,-12.098,0.0333,179.692,4
El Chico Del Apartamento 512,Amor Prohibido,Selena,1994,208866,69,0.481,0.762,0.654,2.8e-06,0.0791,-10.392,0.0335,102.059,4
Ya No,Amor Prohibido,Selena,1994,235266,0,0.129,0.681,0.655,0.0,0.417,-10.371,0.0287,129.994,5
Techno Cumbia,Amor Prohibido,Selena,1994,227440,57,0.543,0.661,0.619,0.0,0.0883,-11.348,0.0757,181.967,4
Tus Desprecios,Amor Prohibido,Selena,1994,205133,49,0.413,0.871,0.507,0.0,0.115,-9.924,0.11,93.069,4
Amor Prohibido,Por El Amor,Grupo Bryndis,1993-01-01,229653,67,0.337,0.724,0.777,0.00162,0.314,-6.036,0.0446,163.903,4
Me Vas A Recordar,La Más Completa Colección (Disc 1 -Mexico Version),Los Angeles De Charly,2009-01-01,182066,33,0.113,0.635,0.598,0.0,0.151,-4.606,0.0257,77.565,4
U Make Me Feel,U Make Me Feel,Johnny Balik,2016-06-27,224347,0,0.156,0.696,0.669,0.0,0.0822,-7.304,0.0372,91.998,4
Get Used to This,Get Used to This,The Bomb Digz,2015-05-14,175620,10,0.0784,0.764,0.595,2.91e-05,0.292,-4.32,0.03,98.022,4
Dynasty - Elephante Remix,Dynasty (Elephante Remix),MIIA,2016-01-29,230769,25,0.00468,0.564,0.848,1.04e-06,0.55,-5.986,0.0498,130.016,4
Wild Things - Remix,Know-It-All,Alessia Cara,2017-02-08,224600,2,0.0075,0.801,0.642,0.0,0.0745,-6.367,0.113,107.952,4
Give It Up,Give It Up,Clinton Washington,2016-06-24,240039,28,0.266,0.759,0.623,0.0,0.167,-5.758,0.0444,101.015,4
Invincible,Invincible,Matthew Schuler,2015-07-10,232672,11,0.03,0.514,0.664,5.11e-06,0.126,-4.198,0.0327,130.09,4
Move on Me,Move on Me,Javon J,2016-05-21,235232,11,0.118,0.636,0.566,0.0,0.107,-5.416,0.116,99.965,4
Humble And Kind,Damn Country Music,Tim McGraw,2015-01-01,259266,68,0.679,0.355,0.48,2.28e-06,0.12,-7.31,0.0282,100.956,3
Decisions,Decisions,Finding Hope,2016-04-15,210599,23,0.372,0.53,0.697,0.0,0.113,-7.978,0.131,109.995,4
Back to Me,"Sit Still, Look Pretty",Daya,2017-01-06,241786,21,0.924,0.688,0.356,0.0,0.107,-6.209,0.0355,119.935,4
Talk to Me,Believe,George Nozuka,2014-10-24,213933,41,0.0279,0.689,0.467,0.0,0.169,-7.605,0.0493,77.989,4
Like I Did,Like I Did,Shane Harper,2016-05-27,191087,50,0.0159,0.588,0.793,0.0,0.0801,-4.301,0.0414,97.977,4
TMWYKAL,SoMo,SoMo,2014-01-01,62920,31,0.692,0.662,0.393,0.0,0.182,-5.371,0.037,64.422,4
Play,The Answers,SoMo,2017-03-17,188573,42,0.0501,0.691,0.64,0.0,0.117,-6.409,0.0425,97.955,4
How You Gonna Act Like That,Playlist: The Very Best Of Tyrese,Tyrese,1998,294400,39,0.107,0.731,0.405,0.0,0.0602,-7.927,0.0587,112.918,4
Paris,Memories...Do Not Open,The Chainsmokers,2017-04-07,221506,73,0.0215,0.653,0.658,1.66e-06,0.0939,-6.428,0.0304,99.99,4
Issues,Nervous System,Julia Michaels,2017-07-28,176320,0,0.413,0.706,0.427,0.0,0.0609,-6.864,0.0879,113.804,4
Chained To The Rhythm,Witness,Katy Perry,2017-06-09,237734,0,0.0733,0.448,0.801,0.0,0.146,-5.363,0.165,189.798,4
Rockabye (feat. Sean Paul & Anne-Marie),Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2016-10-21,251088,75,0.406,0.72,0.763,0.0,0.18,-4.068,0.0523,101.965,4
Weak,The Click,AJR,2017-06-09,201160,0,0.137,0.673,0.637,0.0,0.184,-4.518,0.0429,123.98,4
Tunnel Vision,Painting Pictures,Kodak Black,2017-03-31,268186,73,0.0576,0.497,0.489,9.91e-05,0.122,-7.724,0.294,171.853,4
iSpy (feat. Lil Yachty),iSpy (feat. Lil Yachty),KYLE,2016-12-02,253106,72,0.378,0.746,0.653,0.0,0.229,-6.745,0.289,75.016,4
Something Just Like This,Memories...Do Not Open,The Chainsmokers,2017-04-07,247160,84,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0.0317,103.019,4
That's What I Like,24K Magic,Bruno Mars,2016-11-17,206693,83,0.013,0.853,0.56,0.0,0.0944,-4.961,0.0406,134.066,4
Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,85,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,4
Location,American Teen,Khalid,2017-04-27,219080,78,0.33,0.736,0.449,0.000162,0.0898,-11.462,0.425,80.126,4
Cold (feat. Future),Red Pill Blues (Deluxe),Maroon 5,2017-11-03,234308,0,0.118,0.697,0.716,0.0,0.0424,-6.288,0.113,99.905,4
Happier,÷ (Deluxe),Ed Sheeran,2017-03-03,207520,80,0.536,0.522,0.385,0.0,0.135,-7.355,0.0288,89.792,4
Rolex,Rolex,Ayo & Teo,2017-03-15,238586,69,0.0837,0.804,0.886,0.0,0.266,-2.512,0.04,144.946,4
Slide (feat. Frank Ocean & Migos),Funk Wav Bounces Vol.1,Calvin Harris,2017-06-30,230813,72,0.498,0.736,0.795,1.21e-06,0.254,-3.299,0.0545,104.066,4
Castle on the Hill,Castle on the Hill,A Summer High,2017-02-04,261901,11,0.0253,0.298,0.694,1.62e-05,0.395,-6.522,0.0471,135.306,4
The Lost Boy (feat. Skizzy Mars),Sigh for Me,Lostboycrow,2016-01-15,242609,0,0.378,0.721,0.567,0.0,0.349,-6.733,0.0412,143.995,4
Believer,Evolve,Imagine Dragons,2017-06-23,204346,0,0.0524,0.779,0.787,0.0,0.14,-4.305,0.108,124.982,4
Stay (with Alessia Cara),Stay,Zedd,2017-02-23,210090,0,0.232,0.679,0.634,0.0,0.115,-5.024,0.0654,102.013,4
Mighty Warrior,Only King Forever,Elevation Worship,2014-01-10,297133,43,0.0071,0.438,0.872,0.0,0.545,-4.93,0.0439,161.891,4
The Lord Our God - Live,Passion: Let The Future Begin,Passion,2013-01-01,287091,36,0.000545,0.364,0.809,1.7e-06,0.877,-4.159,0.0349,144.023,4
Good Good Father,The Ultimate Playlist,Chris Tomlin,2016-04-29,293398,0,0.293,0.43,0.606,0.0,0.107,-4.583,0.0275,145.047,3
Great Are You Lord,All Sons & Daughters,All Sons & Daughters,2014-05-04,296343,56,0.589,0.472,0.351,0.0,0.0821,-8.996,0.0326,144.01,3
Fierce - Live,Let It Echo (Live),Jesus Culture,2016-01-15,246640,43,0.00167,0.493,0.814,1.09e-05,0.398,-6.366,0.0439,158.12,4
It Ain't Right - Original Mix,Bombinate,Jamie Berry,2016-02-12,202314,30,0.245,0.762,0.953,0.251,0.721,-6.666,0.313,121.047,4
Stand!,Stand!,Junior Prom,2016-01-15,220733,0,0.000359,0.616,0.719,0.0,0.35,-5.655,0.0315,127.994,4
Let's Get Started,Adventures In Real Time,Dylan Gardner,2014-10-24,207166,35,0.0485,0.603,0.679,0.0,0.0871,-5.351,0.0305,100.003,4
Shave It Up,Clarity,Zedd,2012-01-01,190853,34,0.000176,0.539,0.965,0.83,0.334,-4.213,0.0379,129.942,4
Operate,Galaxies Between Us,Kill Paris,2015-04-14,174782,30,0.121,0.543,0.801,5.1e-06,0.498,-3.586,0.153,92.0,4
The Wheel,Tremors,SOHN,2014-04-07,233017,0,0.304,0.669,0.431,0.0246,0.0829,-6.988,0.0498,180.038,3
Papercut,True Colors,Zedd,2015-05-15,443292,0,0.046,0.647,0.92,0.0058,0.357,-4.556,0.041,125.997,4
Can't Catch Tomorrow (Good Shoes Won't Save You This Time),Liberation Transmission,lostprophets,2006-06-21,216266,0,2.86e-05,0.474,0.932,1.71e-06,0.396,-4.246,0.0485,91.753,4
Never Been,The Incredible True Story,Logic,2015-11-13,247133,50,0.11,0.664,0.795,4.53e-06,0.575,-6.083,0.0448,101.079,4
"Burn, Burn",Start Something,lostprophets,2004-10-20,216240,0,0.00128,0.382,0.971,0.0,0.22,-4.462,0.181,163.787,4
Lydia,Mister Asylum,Highly Suspect,2015-07-17,242560,65,0.00933,0.417,0.706,0.000572,0.474,-4.652,0.0945,127.884,4
Running in the Sun,Xtra Love,WE ARE TWIN,2014-11-11,199993,13,0.00395,0.38,0.924,0.00176,0.637,-3.056,0.125,170.005,4
Hymnals - RAC Mix,Hymnals (RAC Mix),Grizfolk,2015-04-07,219943,44,0.0126,0.604,0.806,0.00803,0.176,-6.416,0.0467,131.95,4
No - Zwette Remix,No (Zwette Remix),David P.,2015-03-02,372613,41,0.00264,0.876,0.541,0.0249,0.0919,-8.594,0.057,125.011,4
Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,85,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,4
HAPPINESS,H A R D L O V E,NEEDTOBREATHE,2016-07-15,205773,57,0.00703,0.575,0.765,0.0,0.331,-6.608,0.0345,98.037,4
Never Be Like You,Skin,Flume,2016-05-27,233337,0,0.436,0.494,0.559,0.0,0.164,-5.445,0.0565,119.247,4
HARD LOVE,H A R D L O V E,NEEDTOBREATHE,2016-07-15,214626,49,0.0231,0.387,0.843,0.0,0.503,-4.221,0.0539,168.149,4
Roll Up,Fitz and The Tantrums,Fitz and The Tantrums,2016-06-10,218400,35,0.0357,0.689,0.969,9.56e-06,0.08,-3.041,0.0581,92.506,4
Talk Too Much,How Will You Know If You Never Try,COIN,2017-04-21,187133,72,0.00947,0.598,0.888,0.0,0.347,-5.119,0.0807,103.966,4
We Own The Night - The Chainsmokers Edit,We Own The Night,The Wanted,2013-01-01,228986,46,0.0141,0.602,0.839,0.0083,0.0897,-3.561,0.0389,126.001,4
Desire,Communion (Deluxe),Years & Years,2015-06-22,203204,51,0.299,0.706,0.777,0.0,0.298,-4.591,0.0567,126.008,4
"The Gun (feat. Trinidad James, Dev & Chrish)","Blood, Sweat & 3 Years",Cash Cash,2016-06-24,202026,32,0.00693,0.667,0.831,0.0,0.286,-2.586,0.0445,97.491,4
Ain't No Sunshine - Lido Remix,Ain't No Sunshine (Lido Remix),Bill Withers,2015-05-26,186413,26,0.0517,0.647,0.756,0.00325,0.179,-7.594,0.381,74.979,4
All Night,Night & Day (Night Edition),The Vamps,2017-07-14,197640,0,0.0038,0.544,0.809,0.0,0.323,-5.098,0.0363,145.017,4
Feels Like Home - Radio Edit,Feels Like Home,The Him,2016-05-06,184918,0,0.0261,0.413,0.818,7.41e-05,0.193,-3.804,0.161,119.415,4
Waiting For Love,Stories,Avicii,2015-10-02,230613,0,0.298,0.577,0.741,0.0,0.142,-3.83,0.0501,128.081,4
I'm in Love (feat. James Vincent McMorrow),Cloud Nine,Kygo,2016-05-13,212106,48,0.293,0.628,0.603,0.0112,0.134,-7.117,0.0567,140.085,4
Love Like We Used To (feat. Nateur) - Lenno Remix,Love Like We Used To (feat. Nateur) [Lenno Remix],Captain Cuts,2016-12-23,268843,32,0.00415,0.741,0.814,0.632,0.352,-7.095,0.0664,111.011,4
Before You Go,Hits & Mrs - EP,Common Kings,2015-12-11,194048,29,0.292,0.635,0.697,0.0,0.0797,-6.923,0.0458,87.025,4
Genghis Khan,iii,Miike Snow,2016-03-04,212146,62,0.04,0.688,0.847,2.81e-06,0.598,-3.238,0.0508,93.979,4
When We Were Young (Panama Wedding Remix),Kids - EP,The Wild Wild,2016-03-25,185680,0,0.493,0.655,0.623,0.00144,0.102,-7.407,0.0617,177.931,4
Cardiac Arrest - WoodysProduce Remix,Cardiac Arrest (WoodysProduce Remix),Bad Suns,2014-01-01,182400,34,0.126,0.576,0.765,6.99e-05,0.106,-3.726,0.0398,99.971,4
Nightlife,Truce,Old Daisy,2016-05-20,257439,35,0.0111,0.705,0.608,0.0,0.208,-7.113,0.0344,129.015,4
Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,2017-01-26,203180,0,0.105,0.803,0.743,2.12e-06,0.099,-3.602,0.0681,108.005,4
Summer,You're Invited (To the Assassination of Patrick Campbell),Paris Jones,2013-10-08,231601,29,0.148,0.65,0.674,1.71e-06,0.73,-7.286,0.419,89.996,4
Next Year - RAC Remix,Next Year,Two Door Cinema Club,2013-01-01,286093,0,0.28,0.731,0.736,0.0,0.0913,-6.498,0.0478,123.056,4
Life Itself,How To Be A Human Being,Glass Animals,2016-08-26,281406,64,0.0147,0.699,0.67,0.22,0.356,-6.219,0.0347,111.988,4
Game Plan,Game Plan,Ojivolta,2016-10-21,189245,0,0.0686,0.474,0.842,8.5e-06,0.433,-4.071,0.391,99.959,4
The Way It Was,Coast Modern,Coast Modern,2017-07-28,229960,0,0.0833,0.67,0.741,3.71e-05,0.0926,-5.98,0.0503,80.037,4
It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),Kygo,2017-02-16,220780,76,0.119,0.64,0.533,0.0,0.0864,-6.596,0.0706,99.968,4
Galway Girl - Martin Jensen Remix,Galway Girl (Martin Jensen Remix),Ed Sheeran,2017-04-07,196043,56,0.0245,0.726,0.748,0.0,0.141,-4.576,0.0438,100.055,4
Electric Touch,GALLERY,A R I Z O N A,2017-05-19,198493,52,0.248,0.652,0.784,4.24e-05,0.0851,-4.102,0.0398,100.995,4
Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),Clean Bandit,2017-03-16,212459,74,0.259,0.707,0.629,1.6e-05,0.138,-4.581,0.0563,122.863,4
Winse,Winse,Healy,2016-11-28,256000,39,0.131,0.886,0.503,0.000692,0.104,-7.189,0.0437,106.024,4
Congratulations,Stoney (Deluxe),Post Malone,2016-12-09,220293,82,0.215,0.63,0.804,0.0,0.253,-4.183,0.0363,123.146,4
Who Do You Love?,My Krazy Life (Deluxe),YG,2014-01-01,233506,3,0.0281,0.676,0.415,0.0,0.0915,-9.752,0.508,193.206,4
Survival,The 2nd Law,Muse,2012-09-24,257466,56,0.000692,0.557,0.826,0.188,0.0914,-4.545,0.0394,164.01,4
ARTPOP,ARTPOP,Lady Gaga,2013-01-01,247533,0,0.00116,0.749,0.686,1.22e-05,0.0876,-4.39,0.0562,117.037,4
I'm In It,Yeezus,Kanye West,2013-06-18,234853,58,0.141,0.485,0.604,0.0,0.0668,-4.591,0.345,170.337,4
I Never Learn,I Never Learn,Lykke Li,2014-04-25,186093,41,0.224,0.297,0.43,0.000686,0.228,-6.828,0.0377,119.943,4
MATANGI,Matangi,M.I.A.,2013-01-01,312013,36,0.13,0.695,0.897,0.00883,0.235,-2.716,0.274,139.999,4
Warriors,Matangi,M.I.A.,2013-01-01,220946,27,0.451,0.63,0.95,1.08e-05,0.164,-2.781,0.225,160.064,4
Y.A.L.A.,Matangi,M.I.A.,2013-01-01,263813,46,0.121,0.79,0.916,0.000269,0.0513,-2.742,0.104,124.986,4
Prime Time of Your Life / Brainwasher / Rollin' & Scratchin' / Alive,Alive 2007,Daft Punk,2007-11-19,622480,44,5.55e-05,0.531,0.846,0.816,0.881,-9.652,0.052,130.032,4
Human After All / Together / One More Time / Music Sounds Better with You,Alive 2007,Daft Punk,2007-11-19,598666,44,8.19e-05,0.471,0.848,0.284,0.952,-11.331,0.0595,131.045,4
Knights of Cydonia,Black Holes and Revelations,Muse,2006-06-19,366213,69,0.000273,0.366,0.963,0.0122,0.115,-5.301,0.142,137.114,4
Deer Dance,Toxicity,System Of A Down,2001-01-01,174933,0,0.0108,0.456,0.938,0.000685,0.305,-3.576,0.133,160.137,4
Mad Sounds,AM,Arctic Monkeys,2013-01-01,215011,41,0.279,0.532,0.462,0.196,0.101,-10.71,0.03,80.001,4
Retrograde,Overgrown,James Blake,2013-04-08,223600,0,0.869,0.324,0.256,0.078,0.134,-11.229,0.042,77.906,4
R U Mine?,AM,Arctic Monkeys,2013-01-01,201726,59,0.00616,0.288,0.758,0.0,0.303,-5.692,0.0371,97.094,4
"Left, Right",My Krazy Life (Deluxe),YG,2014-01-01,232920,3,0.0375,0.776,0.731,0.0,0.681,-8.229,0.35,94.974,4
"Left, Right","Left, Right",YG,2013-01-01,197040,0,0.0213,0.63,0.684,0.0,0.0858,-7.308,0.188,190.049,4
Happy Go Sucky Fucky,Donker Mag,Die Antwoord,2014-06-03,251289,0,0.0446,0.631,0.826,0.000226,0.728,-7.8,0.438,149.93,4
Girl I Want 2 Eat U,Donker Mag,Die Antwoord,2014-06-03,244274,0,0.0123,0.634,0.845,0.0,0.126,-4.284,0.292,187.978,4
Pitbull Terrier,Donker Mag,Die Antwoord,2014-06-03,220336,0,0.00394,0.707,0.632,0.0244,0.536,-6.743,0.0381,123.97,4
Cookie Thumper!,Donker Mag,Die Antwoord,2014-06-03,200225,0,0.0891,0.784,0.795,0.0,0.326,-4.159,0.225,133.938,4
I Fink U Freeky,Ten$ion,Die Antwoord,2012-01-31,280920,1,0.0292,0.844,0.751,1.71e-05,0.499,-6.5,0.223,129.985,4
